"","AFG","ALB","DZA","AGO","ARG","ARM","AUS","AUT","AZE","BHR","BGD","BLR","BEL","BEN","BTN","BOL","BIH","BWA","BRA","BGR","BFA","BDI","KHM","CMR","CAN","CPV","CAF","TCD","CHL","CHN","COL","COM","COG","CRI","CIV","HRV","CUB","CYP","CZE","PRK","COD","DNK","DJI","DOM","ECU","EGY","SLV","GNQ","ERI","EST","ETH","FJI","FIN","FRA","GAB","GMB","GEO","DEU","GHA","GRC","GTM","GIN","GNB","GUY","HTI","HND","HUN","IND","IDN","IRN","IRQ","IRL","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LTU","LUX","MDG","MWI","MYS","MLI","MRT","MUS","MEX","MNG","MNE","MAR","MOZ","MMR","NAM","NPL","NLD","NZL","NIC","NER","NGA","NOR","PSE","OMN","PAK","PAN","PNG","PRY","PER","PHL","POL","PRT","QAT","KOR","MDA","ROU","RUS","RWA","SAU","SEN","SRB","SRB","SLE","SGP","SVK","SVN","SLB","SOM","ZAF","ESP","LKA","SDN","SUR","SWZ","SWE","CHE","SYR","TJK","THA","MKD","TLS","TGO","TTO","TUN","TUR","TKM","UGA","UKR","ARE","GBR","TZA","USA","URY","UZB","VEN","VNM","YEM","ZMB","ZWE"
"NAM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NPL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NLD",1427143333.33333,683193333.333333,37743360000,226556676666.667,1083103333.33333,2634306666.66667,9094386666.66667,32676406666.6667,547076666.666667,5.454e+09,3885983333.33333,240456666.666667,1274859140000,7220253333.33333,0,1326733333.33333,2128723333.33333,15990000,675580000,5100576666.66667,6955286666.66667,391420000,33120000,800906666.666667,4495650000,1857436666.66667,25813333.3333333,8216813333.33333,19580896666.6667,68555076666.6667,1892406666.66667,310703333.333333,102966466666.667,1828640000,4350946666.66667,3879666666.66667,38580000,63771123333.3333,8260583333.33333,318166666.666667,8067063333.33333,75740680000,1048873333.33333,2541483333.33333,1206060000,5385483333.33333,12755093333.3333,560693333.333333,411620000,2031546666.66667,838370000,3690000,22127633333.3333,404912690000,1358076666.66667,27129486666.6667,356760000,1994403753333.33,9754783333.33333,106625693333.333,4648263333.33333,8978433333.33333,35382646666.6667,507693333.333333,44407643333.3333,9470436666.66667,8759473333.33333,1956450000,13476283333.3333,9730236666.66667,699426666.666667,30436366666.6667,33919193333.3333,62887143333.3333,236746666.666667,65726003333.3333,3093436666.66667,1336330000,179500000,8866190000,279680000,0,1428293333.33333,12023930000,0,10175700000,111416340000,4729163333.33333,5585456666.66667,200823333.333333,291930000,87060176666.6667,22935140000,36751740000,653110000,14739046666.6667,273740000,47890000,17229143333.3333,85316666.6666667,0,52646666.6666667,129150000,0,1511023333.33333,1617826666.66667,11486630000,44087316666.6667,56308456666.6667,6133333.33333333,30295693333.3333,7839370000,11478083333.3333,0,29450000,858306666.666667,15112116666.6667,108775540000,24837693333.3333,3597406666.66667,21612983333.3333,107243333.333333,41713443333.3333,54178106666.6667,4920000,288661360000,4007183333.33333,1508570000,1173303333.33333,30086396666.6667,11178323333.3333,1124990000,1749676666.66667,0,94380000,8414810000,619695560000,4738620000,5985216666.66667,64371623333.3333,0,43659203333.3333,32467390000,8065440000,325073333.333333,50131470000,3.67e+08,0,5776410000,3254160000,55392323333.3333,6274046666.66667,19626666.6666667,124600000,5017770000,19237746666.6667,560759256666.667,259673333.333333,24511263333.3333,203013333.333333,76120000,54273983333.3333,18682386666.6667,6178866666.66667,61500000,0
"NZL",0,0,0,33930000,71630000,0,112864456666.667,572253333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513466666.666667,0,0,0,119353333.333333,75579983333.3333,0,0,17593333.3333333,0,0,0,0,0,0,0,33930000,0,0,1147336666.66667,0,0,0,0,0,0,0,5492030000,204493333.333333,510276666.666667,0,0,0,467530000,988996666.666667,0,394593333.333333,0,0,0,134463333.333333,0,0,32530000,10017856666.6667,20106666.6666667,0,0,0,27686666.6666667,54036666.6666667,39466973333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36774266666.6667,0,0,493870000,9813333.33333333,59063333.3333333,0,1296666.66666667,51523333.3333333,0,0,0,1530853333.33333,0,0,0,38342190000,0,0,2513333.33333333,0,115620000,998070000,0,2909183333.33333,9023603333.33333,0,0,0,1216740000,0,0,6283333.33333333,0,1655406666.66667,0,0,0,0,16685796666.6667,0,0,299373333.333333,0,489463333.333333,0,18186666.6666667,0,0,0,5533333.33333333,24920000,0,0,39463193333.3333,0,0,0,0,0,0,0,0,9813333.33333333,427280000,8002406666.66667,226916666.666667,3103533333.33333,6283333.33333333,0,0,4593463333.33333,0,197296666.666667,0
"NIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44211270000,0,0,1256666.66666667,0,0,0,0,0,0,2975770000,0,0,13849126666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,3814100000,0,0,0,0,38155280000,0,0,0,0,0,0,0,27060000,2.46e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16373333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3248463333.33333,0,0,0,0,0,0,0,0,0,0,42306666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600756666.666667,0,0,2373333.33333333,0,0,0,0
"NER",0,0,22666666.6666667,0,0,0,0,0,0,0,0,0,0,116400000,0,0,0,0,1390800000,0,25800000,0,0,0,0,0,0,0,0,4868400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23306666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,3.096e+09,0,0,0,0,0,0,0,1.2e+07,0,0,0,0,0,0,0,0,0,0,45333333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3680000,0,0,0,2847776666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.952e+09,0,0,3600000,0,1682083333.33333,0,0,0,0,0,0,0,38400000,0,0,0,0,0,0,0
"NGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NOR",88560000,0,0,0,6150000,0,454740000,1230000,0,81180000,0,0,1576796666.66667,0,0,0,0,0,10700000,0,44280000,0,0,136530000,359370000,0,0,200490000,3690000,67693333.3333333,0,0,0,0,1230000,0,4920000,3690000,172890000,0,110700000,6771683333.33333,0,0,2460000,8610000,0,0,132840000,4890000,199260000,0,6144916666.66667,76720000,0,0,0,350823333.333333,4920000,44400000,0,0,0,0,0,0,16090000,26660000,81180000,0,0,0,3690000,4067230000,0,203130000,0,0,34440000,31980000,0,0,4920000,10700000,0,0,0,68986666.6666667,1660000,4920000,129150000,16950000,0,24600000,0,0,110700000,0,0,22140000,0,0,0,1119086666.66667,141970000,0,7540000,0,0,0,0,8.4e+07,4920000,0,0,0,218110000,7.2e+07,30750000,0,72736666.6666667,0,2460000,154613333.333333,0,8610000,1230000,0,0,0,199303333.333333,0,3690000,0,88560000,13530000,221110000,6150000,233700000,0,0,11438370000,33780000,0,0,47780000,0,0,0,1230000,0,30350000,0,184500000,0,348090000,471303333.333333,7380000,1520756666.66667,3690000,0,1230000,0,0,18450000,0
"PSE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OMN",17173333.3333333,0,156210000,4293930000,25830000,0,606203333.333333,11070000,0,4396980000,107810000,0,6150000,172200000,0,0,0,0,0,0,0,7380000,34440000,180810000,851160000,0,0,0,0,300093333.333333,27013333.3333333,0,482160000,0,0,0,0,60270000,13530000,0,0,56580000,15154556666.6667,0,0,130380000,0,0,103320000,0,109470000,0,0,1230000,0,103320000,34440000,1350540000,261990000,0,0,177120000,0,0,0,0,0,202816666.666667,3780746666.66667,539586666.666667,8899883333.33333,0,0,0,0,771210000,124230000,0,1349886666.66667,1669173333.33333,0,0,0,202893333.333333,0,968010000,1507536666.66667,0,0,52173333.3333333,0,50430000,0,183226666.666667,287523333.333333,0,0,0,73800000,66883333.3333333,0,0,6150000,1830660000,378840000,0,0,28290000,0,14760000,0,208806666.666667,0,354240000,0,0,1941333333.33333,0,0,3387386666.66667,244950000,0,0,0,0,27416046666.6667,0,0,0,345630000,664200000,0,0,0,178553403333.333,7349930000,0,159590000,2279830000,0,0,0,0,337003333.333333,0,0,0,0,0,0,54120000,0,0,0,0,56259996666.6667,979320000,8458243333.33333,1346643333.33333,0,0,0,13530000,81364750000,34440000,0
"PAK",2186376420000,0,1.53e+09,15881280000,325200000,1508400000,44768036666.6667,14301600000,4105546666.66667,114421400000,27907480000,890866666.666667,57872633333.3333,124169190000,0,0,63810000,21600000,1347600000,3464400000,0,1108800000,86400000,255088460000,32123503333.3333,1.2e+08,0,272400000,184800000,16968633333.3333,0,82815600000,91026240000,0,539548800000,2317200000,0,1413716666.66667,8142346666.66667,55864943333.3333,6.3e+09,2025600000,9292053333.33333,13530000,0,4.89e+09,57840000,3644400000,1017513333.33333,837600000,1784713333.33333,52870000,187200000,74159170000,98310000,64501200000,382800000,28644043333.3333,128950470000,6139593333.33333,0,202687140000,4.77e+10,7.8e+08,14301600000,3.264e+09,147600000,187199586666.667,6243200000,780747293333.333,64317780000,5.25e+09,0,94318736666.6667,152400000,10396776666.6667,13468260000,719760000,606134733333.333,139684576666.667,31626666.6666667,0,1588800000,31389120000,42808800000,36158580000,2140800000,15794400000,464400000,260384586666.667,4911600000,168655810000,190800000,5811876666.66667,180223823333.333,1070400000,0,0,13150800000,456069306666.667,3.48e+08,141600000,289200000,68980950000,9575876666.66667,27600000,16195200000,26058900000,4751716666.66667,4.8e+09,264553196666.667,0,656400000,0,514800000,0,83946556666.6667,26323200000,3387786666.66667,177630666666.667,1.164e+10,0,2050800000,86821200000,5444400000,323935910000,35038860000,0,0,76243200000,16786390000,1.68e+08,1742400000,0,15367620000,283814193333.333,8652326666.66667,136724776666.667,1844930000,27600000,3238800000,4.653e+10,65827080000,10657200000,1439853333.33333,5016213333.33333,0,0,447853050000,0,9.432e+09,4.65e+09,310613333.333333,35883536666.6667,51748800000,1260782436666.67,165159163333.333,55909313333.3333,102326230000,0,1781443333.33333,0,190800000,187696960000,3915930000,6318580000
"PAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18450000,0,0,0,18790000,0,52876666.6666667,0,0,363006666.666667,0,0,87156666.6666667,0,0,0,0,0,0,0,0,0,15976666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,31893333.3333333,0,0,0,0,55343333.3333333,0,0,0,0,0,0,0,0,790890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11046666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174650000,0,0,456330000,0,0,0,0
"PNG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRY",0,0,0,29120000,111775280000,0,0,0,0,0,0,0,0,0,0,18657640000,0,0,3236719820000,0,0,0,0,0,15930000,0,0,0,23106500000,1186666666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42469213333.3333,0,0,0,0,0,0,0,0,0,0,0,104913726666.667,0,0,0,0,0,0,0,0,0,0,0,24035933333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2373333.33333333,0,0,0,0,0,118421166666.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47970000,538269093333.333,0,0,0,0,0,0
"PER",0,0,0,0,1383200000,0,6090000,1296666.66666667,0,0,0,0,29666666.6666667,0,0,33991940000,0,0,5222353333.33333,21360000,0,0,0,0,69076666.6666667,0,0,0,32738073333.3333,204106666.666667,22230956666.6667,0,0,213536666.666667,0,0,106850000,0,1230000,37973333.3333333,0,0,0,8633200000,35248406666.6667,0,30830000,0,0,0,0,0,0,72413333.3333333,55050000,0,0,80016666.6666667,0,30986666.6666667,545173333.333333,0,0,0,40292043333.3333,70110000,0,830000,0,0,0,0,97170000,379406666.666667,231240000,4298090000,37973333.3333333,0,0,47976666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3132380000,0,0,0,3e+07,0,0,0,189773333.333333,2426666.66666667,64943333.3333333,0,0,0,0,0,0,5781203333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9680000,0,0,0,0,0,17816203333.3333,0,0,0,0,15830000,55053333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,287413333.333333,0,8815660000,2426666.66666667,0,7257803333.33333,0,0,0,0
"PHL",0,0,0,0,0,0,6862340000,0,0,401876666.666667,345306666.666667,0,53833333.3333333,147030000,0,0,0,0,53163333.3333333,0,0,0,1230000,52780000,3062456666.66667,0,0,0,140660000,24584426666.6667,0,0,0,0,0,0,0,14680000,0,0,0,2460000,0,0,0,11256666.6666667,0,0,0,0,0,88990000,3670000,61460000,0,0,0,16010000,179283333.333333,62716666.6666667,0,0,0,0,0,1223333.33333333,0,95293333.3333333,15627786666.6667,0,0,65056666.6666667,200073333.333333,598726666.666667,0,6831360000,18340000,0,128370000,527300000,0,0,0,105463333.333333,0,0,0,0,0,35010000,0,12665500000,0,0,571500000,1256666.66666667,4920000,0,0,2446666.66666667,19793333.3333333,0,22740000,862773333.333333,1078613333.33333,0,6150000,162110000,31940000,0,71193333.3333333,482190000,0,291763333.333333,0,0,0,0,9076666.66666667,419026666.666667,12450046666.6667,0,0,0,0,1491710000,0,0,0,0,3251586666.66667,0,0,7380000,0,108993333.333333,66280000,365356666.666667,0,2460000,0,17146666.6666667,40523333.3333333,0,0,39224433333.3333,0,0,7540000,41470000,0,18153333.3333333,0,33713333.3333333,0,2294126666.66667,634293333.333333,0,15159943333.3333,0,0,0,448466666.666667,4906666.66666667,0,0
"POL",0,289810000,6.6691e+11,0,52890000,133510000,477010000,8929496666.66667,1141436666.66667,68823333.3333333,15903333.3333333,13389880000,26933580000,0,0,0,1459670000,0,10047186666.6667,10451260000,0,0,0,86100000,5643503333.33333,0,0,0,1296666.66666667,335483333.333333,0,0,0,0,0,10316790000,30339563333.3333,266116666.666667,133080230000,6150000,0,103975463333.333,0,764053333.333333,0,335546666.666667,0,0,0,20192310000,7012310000,0,52312663333.3333,45227450000,0,0,140486666.666667,1019096213333.33,1.8e+08,6624026666.66667,0,0,0,0,0,0,84018720000,12300000,7480200000,4920000,22043333.3333333,12855670000,3948606666.66667,10544500000,0,1337296666.66667,65481816666.6667,10156856666.6667,12394210000,3388893333.33333,12380000,0,19854810000,1413500000,0,1230000,241346666.666667,87513193333.3333,28150000,0,0,261306666.666667,0,9076666.66666667,0,1327280000,116830000,73263333.3333333,86144196666.6667,0,0,0,0,303035316666.667,17220000,0,0,30616666666.6667,3829063333.33333,46776666.6666667,16881946666.6667,24553333.3333333,53866666.6666667,0,0,113100000,231613333.333333,0,114027270000,148746666.666667,2033956666.66667,1341540000,26974833333.3333,184645126666.667,0,17215443333.3333,31120000,1395310000,1335903333.33333,0,295383333.333333,47262750000,9935236666.66667,0,0,338773333.333333,461934320000,17173333.3333333,87806666.6666667,29440000,0,14004666666.6667,5180933333.33333,27646666.6666667,13530000,73910000,558453333.333333,0,10373333.3333333,14760000,115730990000,22688690000,2526666.66666667,0,9879706666.66667,84349640000,44728026666.6667,17506053333.3333,17377183333.3333,0,1223333.33333333,0,9840000,21642833333.3333,1230000,0
"PRT",0,0,127920000,30312596666.6667,0,0,38223333.3333333,539543333.333333,1296666.66666667,0,0,0,20170710000,8610000,0,12300000,0,0,287256666.666667,8603333.33333333,54120000,0,0,0,864270000,10551176666.6667,0,0,0,663856666.666667,54120000,0,1230000,0,0,3680000,77860000,746810000,97170000,0,33550000,560530000,0,351780000,0,25410000,0,35186666.6666667,0,0,0,0,949706666.666667,18890063333.3333,76260000,45093333.3333333,0,11524770000,28290000,2126946666.66667,0,467480000,2045353333.33333,0,0,0,91426666.6666667,79550000,0,0,0,251180000,594640000,7094993333.33333,0,967610000,5186666.66666667,0,3690000,14760000,0,0,0,6150000,0,17220000,235113333.333333,8590000,2350626666.66667,0,0,11310000,0,0,108270000,91313333.3333333,0,0,247003333.333333,1123820000,0,13530000,6150000,4024600000,0,0,0,7380000,37380000,0,39420000,0,0,0,0,0,75030000,315193333.333333,0,0,17203333.3333333,0,30796666.6666667,309960000,0,24600000,281030000,0,0,0,24800000,19680000,1230000,0,0,41686666.6666667,917812646666.667,0,0,47970000,0,387400000,885860000,0,0,23370000,0,0,2e+07,0,36126666.6666667,1778666666.66667,0,0,14760000,42790000,21917386666.6667,0,4050376666.66667,0,0,1230000,15990000,0,0,1230000
"QAT",0,0,0,0,0,0,0,0,0,984100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280800000,0,0,0,25690000,0,0,23100000,0,0,356870000,0,0,0,92680000,0,0,0,0,0,0,0,0,0,12060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38233333.3333333,26400000,0,0,0,0,0,0,0,0,0,0,0,0,0,2207286666.66667,0,0,0,0,0,0,0,0,0,0,0,6110000,0,0,0,0,0,40703333.3333333,0,0,0,0,0,0,0,23243333.3333333,0,0,0,1154603333.33333,0,0,238420000,0,0,0,0,0,0,0
"KOR",145976666.666667,0,0,8676666.66666667,250406666.666667,51660000,8057973333.33333,100596666.666667,1230000,143283333.333333,1208823333.33333,0,191670000,0,0,14826666.6666667,0,0,284473333.333333,0,1213333.33333333,0,15990000,34120000,8011643333.33333,0,0,0,88503333.3333333,75998940000,16323333.3333333,0,0,0,1213333.33333333,0,0,0,78230000,0,0,0,6060000,0,3756666.66666667,30746666.6666667,1296666.66666667,0,0,0,0,26120000,0,1232320000,28216666.6666667,0,0,1681106666.66667,45973333.3333333,9896666.66666667,273406666.666667,0,0,0,0,8643333.33333333,3690000,778140000,3397533333.33333,13476666.6666667,241003333.333333,36993333.3333333,471736666.666667,224733333.333333,0,300541853333.333,219573333.333333,587656666.666667,13530000,649080000,18420000,0,0,0,0,0,223693333.333333,2446666.66666667,0,1077133333.33333,11040000,1375220000,0,3690000,4920000,274300000,1314510000,0,4860000,2446666.66666667,12926666.6666667,0,62730000,513513333.333333,2921920000,8743333.33333333,0,18450000,1296666.66666667,0,0,68416666.6666667,0,11450000,125740000,368253333.333333,2166106666.66667,0,44040000,55913333.3333333,0,0,0,48343320000,0,3947526666.66667,0,0,0,0,8034830000,12400000,0,0,14680000,113003333.333333,362783333.333333,54190000,36600000,58283333.3333333,0,9170000,44353333.3333333,352053333.333333,2460000,1172976666.66667,0,4893333.33333333,23243333.3333333,0,0,63733333.3333333,0,0,0,552206666.666667,2.087e+09,0,67969213333.3333,0,74830000,25533333.3333333,4149766666.66667,8943333.33333333,0,0
"MDA",0,0,0,0,0,3005826666.66667,0,1186666.66666667,0,0,0,49764466666.6667,0,149520000,0,0,0,0,0,0,0,0,0,0,128816666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567720000,0,0,0,537313333.333333,0,0,0,9171606666.66667,0,0,9436906666.66667,42689050000,0,224633333.333333,0,0,0,0,0,0,222971493333.333,0,0,0,0,8540000,248060000,1505066666.66667,0,0,0,46963333.3333333,0,0,21360000,0,465173333.333333,0,0,0,0,107736666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55167286666.6667,0,0,0,0,3158733333.33333,0,0,199286666.666667,0,108229006666.667,4984036666.66667,0,0,0,0,0,0,0,455560000,0,0,0,6150000,0,2426666.66666667,21696666.6666667,0,3447266666.66667,648506666.666667,168413493333.333,10253333.3333333,0,0,14573333.3333333,0,0,0,0,4981593333.33333,0,767773333.333333,135369613333.333,0,27156570000,0,222621326666.667,0,1166493333.33333,0,0,0,0,0
"ROU",0,22494370000,38759686666.6667,8770183333.33333,0,59040000,0,2219230000,0,0,134406053333.333,1230000,32600000,64836666.6666667,0,0,24600000,0,0,26262800000,517470000,0,0,194510000,93793333.3333333,0,0,0,0,62503333.3333333,0,0,4912796666.66667,0,129673333.333333,2697266666.66667,0,121698606666.667,4150020000,16600000,0,0,0,0,0,181611613333.333,0,0,0,2259413333.33333,0,0,70376666.6666667,4162420000,31806666.6666667,382903333.333333,44196666.6666667,25541970000,422130000,105129330000,0,0,0,0,0,0,16584146666.6667,74877883333.3333,0,0,339680000,74156666.6666667,150909526666.667,394723100000,0,0,15681776666.6667,0,0,0,0,0,1140386666.66667,19556846666.6667,0,30363333.3333333,87314766666.6667,965633333.333333,0,348650000,0,0,0,567726666.666667,0,0,0,0,16359853333.3333,806176666.666667,0,64836666.6666667,0,1152936666.66667,0,0,0,9441123333.33333,0,0,0,6276666.66666667,44636666.6666667,0,0,0,2400000,2768260000,117729466666.667,0,7200000,14342480000,0,2551226666.66667,0,210494150000,451410000,0,7932076666.66667,122333333.333333,1200000,4192090000,85623333.3333333,0,0,19680000,1050112246666.67,0,16856666.6666667,0,0,34440000,3924380000,26816853333.3333,0,0,5494940000,0,0,0,94563913333.3333,102407193333.333,0,0,2561173333.33333,79776666.6666667,14592386666.6667,0,203880000,0,0,13530000,0,0,0,0
"RUS",270306666.666667,608370980000,1060671106666.67,55946666.6666667,0,223460720000,99176666.6666667,52084673333.3333,2382070906666.67,0,1776305520000,0,1334826666.66667,0,0,0,78768333333.3333,0,0,6931203333.33333,0,0,0,0,634513333.333333,0,0,0,0,644526666.666667,0,0,0,0,0,18803216666.6667,17116666.6666667,349985406666.667,1171116666.66667,52503286666.6667,0,3424706666.66667,0,0,0,6850057953333.33,0,0,5785993333.33333,7387640000,0,0,3698263333.33333,2043276666.66667,0,0,2037974573333.33,29601273333.3333,0,1057607363333.33,0,58658460000,0,0,0,0,41891606666.6667,1922136600000,173133580000,449417020000,0,0,1329182256666.67,1277397426666.67,0,1085400000,301310653333.333,297470953333.333,440905606666.667,40393333333.3333,9201386666.66667,0,11210136666.6667,776323473333.333,0,0,439424400000,20808503333.3333,0,0,0,38985593333.3333,0,18158466666.6667,0,0,379695413333.333,0,846890160000,19571286666.6667,0,0,0,17710560000,28516666.6666667,0,0,9485600000,5956510000,0,83106993333.3333,891929186666.667,0,0,0,0,0,5540323333.33333,0,0,638083333.333333,60150166666.6667,28467910000,0,0,1939608020000,0,11515306666.6667,416480000,0,1.2e+07,24466666.6666667,24890000,0,0,0,311949320000,0,87678713333.3333,0,0,0,44318453333.3333,523471693333.333,44984470000,0,0,0,0,0,797838180000,353029433333.333,6072630000,33475706666.6667,408529310000,227917810000,18556860000,524528073333.333,7203453333.33333,0,30981813333.3333,0,37853333333.3333,1272528866666.67,0,17811106666.6667
"RWA",0,0,0,63600000,0,0,0,0,0,0,0,0,3640000,0,0,0,0,0,0,0,0,715240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52746666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,5716666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35186666.6666667,0,0,0,102826666.666667,0,0,0,0,0,0,0,0
