"160",NA,NA,NA,NA,NA,NA,NA,NA,25600900,2691600,NA,8060000,NA,NA,5189900,NA,3455400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26248200,NA,NA,NA,NA,156463100,NA,NA,22645500,NA,NA,NA,NA,13550000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10335700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4517200,NA,NA,9500,24078000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52027600,NA,NA,NA,NA,NA,NA,4467600,74562300,NA,NA,15889700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26399600,NA,NA,NA,NA,NA,6521200,3369500,NA,NA,NA,NA,NA,NA,NA,13111700,NA,NA,NA,NA
"171",9982000,NA,15020000,NA,83085800,7723900,NA,91475300,478850600,11036200,29667100,197875500,7106200,45511400,128008000,968200,9721500,3267600,51272700,NA,NA,17080600,27764900,235671900,95111400,57582900,176062200,129754300,NA,12025600,2174400,NA,32907600,7125594600,57576300,472277400,108490400,181462800,51245400,186599900,203342800,27626000,NA,8483100,13087100,34746300,113696400,3812900,NA,32829800,1789100,NA,106841800,53495300,60486500,86365500,24448000,261283100,199774400,76125200,203671300,69967000,64500800,8713500,46238400,91414100,NA,66732100,10946600,49293800,NA,44522000,NA,242698100,84125900,4248600,28424100,21555300,291893700,11435200,90043200,93058200,5514700,14465700,51746100,1335800,133295900,98723500,117645200,16154700,139934000,24275300,6627500,7929500,141023400,2034300,90738500,8660300,NA,310478700,1107000,NA,11997800,84292800,2891300,17491800,53568500,7779200,3352200,3393000,NA,1002900,220833400,NA,138840800,23215900,89275800,39041600,101670800,NA,NA,20564800,2342000,43496500,57941400,119288300,NA,15677000,3007200,196782300,702949900,14872400
"172",1230700,NA,3253100,NA,NA,NA,NA,11297500,6533000,61300,3261700,NA,NA,NA,NA,NA,NA,1345900,NA,NA,NA,NA,1391000,3233900,NA,11148800,6679400,6692800,NA,838100,NA,NA,NA,17286200,38552800,36804800,NA,10871500,NA,36147800,5568600,12849900,NA,2734200,NA,18869200,18761000,NA,NA,1500,NA,NA,485200,1591300,16300,NA,NA,6646500,3199700,1458000,NA,NA,12035400,16340600,137747600,44822600,20995600,6343100,474400,NA,NA,NA,NA,NA,NA,NA,708400,NA,NA,NA,4649400,NA,NA,3358500,10532900,NA,5473700,4168200,1664200,17644800,NA,NA,NA,NA,NA,NA,NA,1526800,NA,5193600,NA,NA,NA,3855300,NA,33890300,1031000,NA,6220300,951300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1291400,1300,19643200,NA,8838100,NA,NA,NA,3117400,336700,NA
"179",8420600,NA,39131200,NA,NA,17800,NA,NA,104809500,NA,NA,18401300,NA,NA,95030500,NA,NA,NA,NA,NA,NA,NA,6605800,65684800,1103400,15341400,18746800,19824700,NA,NA,NA,NA,NA,1491172200,33738300,385283000,NA,30581100,18796000,NA,594719700,65526300,NA,58866300,17766200,26489100,119563800,38829500,NA,NA,NA,NA,NA,NA,9871000,37435600,65681500,39440600,49122300,18623300,27330900,137747600,18759900,43685700,25497500,120581600,NA,71187100,139775500,NA,NA,NA,NA,142120500,19084600,NA,NA,NA,110250500,NA,38042400,NA,NA,19982100,66806500,NA,60007700,25810200,38983700,219880100,116159500,NA,NA,8292600,37877300,NA,20756200,25735800,NA,95789200,NA,NA,NA,13317800,4113400,NA,43729400,NA,12929700,NA,NA,NA,57991700,NA,112167000,148705100,61017800,97297900,NA,NA,NA,NA,NA,NA,64397000,NA,NA,NA,NA,75841000,60035000,NA
"181",NA,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2072700,NA,NA,8189300,NA,NA,415700,1748500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19900,NA,NA,4585700,NA,NA,NA,1767900,NA,NA,NA,NA,NA,2266500,NA,NA,1108700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23384600,NA,28504400,NA,52745100,5673300,NA,NA,NA,NA,NA,NA,NA,10109900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8936100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183700,NA,NA,8133900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1108700,NA,922300,NA,6770600,6167600,1328900,1399500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,835300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1144700,NA,NA,NA,NA,NA,NA,NA,NA,178840600,3439200,NA,25221100,1309300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",NA,NA,3934300,NA,NA,NA,NA,NA,14655800,NA,NA,141008900,NA,NA,NA,NA,12901700,NA,NA,4913500,NA,NA,NA,39053700,20726000,NA,168225900,5718200,NA,28616800,NA,NA,NA,576646200,4545600,60759900,NA,14910300,6981100,715319000,132984000,35972200,NA,52735000,13526500,12424800,29806800,NA,NA,17641000,NA,NA,NA,NA,NA,34527700,NA,52735000,33246000,18839000,41708800,17401400,344300,17099900,4686200,NA,NA,71077700,21832300,NA,NA,21761200,NA,NA,NA,52393400,7983500,NA,122666300,NA,24168700,2807500,NA,13104700,27513900,NA,NA,25221100,496397300,50380300,206354500,52881800,NA,NA,NA,NA,NA,6044600,3053000,28599600,NA,NA,NA,6706200,NA,NA,147610000,NA,NA,NA,NA,NA,34743200,15081100,87127500,70207500,9558800,51382300,NA,NA,NA,NA,NA,NA,NA,21170800,NA,NA,2513600,275600,950100,NA
"190",NA,NA,117678800,NA,33902200,NA,854200,33902200,243812700,26043400,20061300,157656000,15081000,14442300,67789000,NA,42688300,6294000,NA,29654600,NA,NA,15503100,51208700,7678600,18913000,70350300,96238400,11782600,12752700,28845300,NA,12029800,1128647200,8165800,216545500,NA,18591500,50306400,108649900,3561462400,143264000,17811800,215392800,55512100,32685000,14217000,18754500,NA,28182500,22815100,10034500,NA,11269700,NA,194541600,13307100,200132200,114829900,18749000,144093700,44034800,6561700,204084500,40519700,174200300,NA,293089700,319336600,20962500,51400100,2221500,NA,139075400,8718100,68914400,5339400,61242600,25311800,1735100,23684500,37000,NA,10936200,31715200,5468100,49936800,135990400,4103800,242783300,60577700,145451300,14947600,123578900,50306400,NA,15051500,46195500,26233700,101706500,954200,NA,1896600,21872400,2849900,119204400,104987400,773600,38684600,49397700,NA,NA,307306800,91864000,98425700,142170400,19648900,258094000,96238400,NA,10616300,NA,25762400,NA,4900,67503600,NA,99519300,NA,319389700,379499800,NA
"201",1434700,7800,680700,NA,3169100,NA,NA,1440900,10690800,4600,868700,388100,553300,2166100,NA,NA,831800,2203200,3009700,NA,NA,NA,316400,1225200,875000,1972300,5403100,305900,NA,535500,1087800,NA,NA,2581600,NA,2217000,NA,115400,NA,1830900,3346600,51335700,30883400,1430000,NA,945600,16500,NA,NA,NA,1035200,878800,884200,1919700,NA,2276000,1712700,3191500,902500,2132900,1027100,958300,3097700,8930400,1792700,43013500,2279700,1652200,3064700,1881600,718000,NA,123800,5358500,NA,2140300,NA,1070400,8469500,16300,1915500,NA,NA,172500,4618400,1273500,NA,NA,1519800,NA,NA,1201200,NA,NA,913100,294900,1164700,NA,NA,3186500,NA,359900,NA,3541300,NA,951500,14300,NA,NA,342500,NA,NA,1791000,NA,5256000,NA,2098100,3433900,NA,NA,1461800,815900,NA,336400,NA,1734100,NA,NA,1344800,5228500,3536600,343500
"202",NA,NA,NA,NA,2742700,NA,NA,38976600,7026000,45308400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22105300,272200,NA,4104100,29529000,NA,20067600,NA,NA,NA,89286300,2088900,21337100,16383700,NA,NA,NA,266714300,5917500,6514100,35468700,NA,NA,NA,NA,NA,20741800,NA,NA,17037700,87200,NA,30123800,6093800,2534200,NA,NA,NA,3226300,79046600,NA,NA,22605600,NA,79032800,NA,57691400,NA,NA,NA,15016000,NA,NA,NA,NA,NA,NA,NA,NA,NA,41664000,NA,NA,NA,NA,23235100,57610300,NA,84650800,NA,30401200,NA,NA,NA,57500,NA,NA,NA,NA,NA,NA,NA,NA,5502500,10384600,NA,NA,NA,NA,87619000,NA,12660500,NA,NA,30868700,NA,NA,NA,NA,27018200,NA,NA,NA,NA,NA,NA,NA,763800,NA
"209",90739400,NA,52012500,NA,182432600,NA,NA,103302700,644493700,57990100,8412500,148276100,NA,NA,75432100,NA,24137600,NA,NA,NA,NA,NA,154685800,110953100,160028600,74680000,418208000,636913800,NA,198435400,NA,NA,48704200,911096100,NA,28420000,NA,73613100,NA,51948500,183337300,234708600,1490600,1277412900,22536300,29510300,15830000,85251500,NA,319264500,16801900,21003200,NA,68278900,8147200,92816600,43666500,170697100,89616000,24410800,67992900,64011400,82148000,279516600,64011400,357758800,NA,66081100,177315900,21867400,NA,69345700,NA,301920600,10153600,NA,39625200,NA,252845100,NA,13814700,8626500,78191000,91931100,78243300,25710200,NA,60619900,75746900,33482200,40047700,176031400,65945600,177098300,139758300,NA,104523200,183069500,NA,232574900,NA,NA,34056200,97124500,NA,43349600,93026700,10413600,10826500,34917200,NA,NA,506757200,45874900,388336000,205725300,101554100,648745200,279516600,NA,NA,41606400,NA,28507500,45019200,133223800,NA,NA,NA,126115300,596373300,54409700
"211",NA,NA,NA,NA,46487800,NA,NA,NA,4529700,NA,NA,NA,NA,NA,NA,NA,2142300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25454900,NA,76878200,NA,NA,NA,12982500,6512400,105698200,NA,3326900,NA,23867300,NA,NA,NA,NA,13744200,3234400,23806900,NA,NA,NA,NA,NA,NA,NA,7823000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8221100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49755800,5800,7649200,3472200,8839200,NA,NA,NA,NA,NA,1681700,NA,NA,56106300,NA,NA,NA,NA,NA,NA,1123400,NA,2113300,NA,NA,NA,42327800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19413900,NA,NA,NA
"212",NA,NA,NA,NA,57322900,NA,NA,NA,44612200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11932000,NA,11059500,5146200,NA,10963500,NA,NA,NA,NA,NA,67724500,NA,NA,NA,NA,NA,13131400,27250700,NA,NA,NA,44625100,88232900,19365400,NA,NA,12926500,NA,NA,NA,NA,NA,NA,NA,NA,15733900,24189800,NA,NA,20642400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7935800,NA,NA,NA,NA,12077600,NA,NA,NA,NA,NA,10377800,NA,NA,25885300,NA,53178000,39490100,13802200,NA,NA,NA,NA,9516100,NA,NA,NA,NA,12298700,15105100,NA,NA,14019000,NA,NA,NA,NA,NA,NA,24920000,NA,NA,NA,NA,NA,24448600,NA,NA,NA,NA,NA,NA,61414900,NA,NA,NA,NA,18647100,NA
"219",17633300,NA,70105900,NA,NA,NA,NA,7648100,NA,NA,NA,40291300,NA,NA,2096600,NA,NA,NA,NA,NA,22807100,NA,12549000,10676900,2952500,NA,NA,81184800,14853800,46210600,NA,NA,NA,71184500,NA,39113700,8000,61480000,2684000,72263000,NA,NA,NA,1607200,331000,108945700,179216200,23668800,NA,1998200,NA,NA,NA,45352100,117964500,NA,NA,NA,7568500,6383800,7812900,NA,16178300,8752500,13631800,36670800,NA,NA,NA,2500,1434400,NA,NA,2189800,NA,NA,NA,NA,NA,NA,NA,17348500,87362800,211799700,13691100,NA,2046100,6919700,8198000,1275700,2251800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78400,46683000,NA,20448300,187668200,9745500,44091200,NA,NA,NA,33053300,NA,10645600,NA,29909300,NA,2689500,NA,NA,17296700,169159100,NA,29411100,10738100,NA,NA,9906700,9950200,17195400,NA
"221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84425400,NA,3053700,20664600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309900,NA,NA,NA,NA,NA,NA,NA,NA,2244300,445700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1727100,NA,NA,NA,NA,NA,NA,NA,NA,53900,NA,NA
"223",NA,NA,1192700,NA,NA,NA,NA,2860400,12300,NA,NA,NA,NA,NA,1036600,NA,NA,NA,NA,NA,NA,NA,11489000,NA,21420100,6431100,NA,27242500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7078500,17869200,NA,100664700,6318200,NA,NA,NA,144100,NA,NA,NA,NA,NA,NA,NA,20446500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3521600,23647800,NA,NA,50629400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",NA,NA,48668400,NA,NA,NA,NA,98337800,65234000,NA,NA,NA,299221500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3894500,2256100,526000,260900,9645900,NA,NA,NA,NA,NA,36168800,NA,NA,NA,NA,NA,NA,NA,5697100,NA,NA,NA,NA,NA,49999400,8622100,208359300,1371906900,NA,NA,NA,NA,16403900,NA,956300,NA,NA,NA,NA,138257100,NA,12644700,NA,NA,NA,NA,1367100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20133000,NA,NA,NA,NA,NA,NA,NA,NA,NA,24226200,NA,NA,NA,NA,NA,NA,NA,985100,NA,NA,NA,41000,NA,20451300,NA,NA,NA,144099000,NA,385836300,NA,NA,19217700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,NA,NA,NA,756900,NA,NA,NA,23239100,NA,NA,8308600,NA,NA,6800,NA,111900,973700,NA,NA,652300,3521100,2042700,16076800,NA,NA,7627600,20666800,NA,NA,NA,NA,NA,32019100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69300,NA,NA,NA,16500,NA,286974100,4421600,23400,NA,214272700,4486100,3875000,17400,NA,NA,NA,NA,NA,2981500,NA,NA,NA,NA,NA,NA,4090700,8586100,3913300,394200,NA,7474500,NA,16817700,8402800,1062900,NA,NA,NA,2485800,NA,NA,21100,5876700,NA,NA,NA,NA,NA,NA,NA,5178400,NA,3497900,14323700,11237800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4682700,NA,NA,NA,NA,NA,NA,NA,25421800,NA,NA,6305900,NA,NA,NA,NA,NA,8800,NA,NA
"241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3582900,NA,123512400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682769400,277884100,116774300,73448000,40344400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20089500,NA,NA,NA,NA,129338400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32691100,NA,NA,126995000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177549100,20600,NA,NA,NA,NA,NA,NA,NA
"242",2025400,NA,NA,NA,NA,NA,NA,NA,37600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9733300,NA,114690100,NA,NA,NA,NA,4860900,6900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6282400,NA,NA,NA,NA,NA,NA,34332000,182607200,335000,NA,NA,NA,NA,2804300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2258500,NA,NA,10776800,NA,83052200,3149600,NA,NA,NA,5655700,NA,NA,NA,NA,NA,NA,NA,2417000,5606800,1023400,14512700,NA,NA,4455900,10040500,NA,6896300,NA,NA,NA,NA,NA,NA,NA,NA,2421000,NA,4405600,NA,NA,NA,NA,4399000,90487200,176388900,6616700,NA,NA,NA,NA,NA,NA,NA
"249",NA,NA,NA,NA,NA,NA,NA,NA,20262600,NA,NA,NA,NA,NA,NA,NA,3265200,1962100,NA,NA,164315600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4645700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9003900,2500600,16594800,9614800,26600,NA,NA,NA,NA,3474900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8560200,5136800,NA,NA,921900,9965200,NA,1962200,NA,NA,NA,NA,NA,NA,NA,99000,NA,NA,NA,NA,NA,NA,NA,5476200,1190900,NA,16529700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2029400,NA,NA,NA,16473500,NA,NA,NA,NA,NA,NA,NA
"251",1065900,NA,1076200,NA,9576200,NA,NA,1109500,43294400,3285700,NA,39730800,NA,9759500,10478500,13400,9589400,134849000,11904600,NA,1067300,1913800,3254800,23590500,2324200,4643700,81243100,18786900,NA,4485100,19400,NA,1152000,58964700,NA,20764400,NA,20125100,NA,948900,6107200,321400,NA,NA,NA,3260800,4294200,NA,NA,7434100,NA,57872300,36537900,12123200,22346200,1218334700,67649600,15847400,5193500,696400,2310100,1038400,3984600,285600,2063600,906000,2655200,950300,292300,1901100,252600,72734800,12868000,182232600,3321000,5435600,64285500,23257200,136259300,1183600,18219100,24649300,NA,5409900,6594300,25800,5236300,12153800,8337000,318400,4407300,2072200,303700,NA,3201100,NA,15135800,1099100,111671100,56651700,95291100,475400,43856500,5275000,NA,3095700,54657200,NA,3154900,382300,NA,108600,30294300,NA,30969200,NA,2139100,22646900,956200,NA,19280100,3488100,5358600,19464400,4700,2067200,1655900,2068800,NA,2438400,3215100,2801300
"259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174200,2009300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1041000,NA,24226000,NA,NA,14321300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10517200,11084900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2695600,NA,NA,2370300,NA,NA,NA,NA,4342400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24307500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8575200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411600,NA,NA,NA,NA,NA,993200,NA,NA
"261",35618100,NA,NA,NA,11072100,NA,171600,NA,104898500,5785200,691200,24023100,NA,4255300,77563700,461400,131100,11890600,2773300,NA,NA,NA,4369700,2277600,3770100,892200,13763300,15269900,3457000,NA,NA,NA,NA,65509700,NA,22534700,2317400,45741700,44204400,1138700,NA,1002300,NA,36848600,NA,83361000,NA,NA,NA,3526800,NA,7242300,3587900,6985000,NA,NA,6428800,1498668600,195382500,167145900,12568100,NA,NA,6061700,1090800,4305400,NA,NA,NA,312800,NA,NA,NA,50217700,123630500,NA,3044800,NA,61983800,NA,25299700,4227000,NA,36581300,11130800,NA,6463900,29812800,93689800,NA,23973200,2615500,670000,NA,NA,NA,2060100,42375200,71933200,61698100,NA,NA,3521000,172526300,NA,NA,271226100,NA,27709300,18584800,NA,NA,343049600,NA,137700,NA,NA,10768300,6900,NA,NA,10283000,2094100,978700,NA,NA,NA,NA,NA,NA,3444700,NA
"262",NA,NA,33057600,NA,7383000,NA,NA,NA,45678300,NA,415000,34990800,NA,NA,172400,NA,12467600,NA,NA,NA,NA,NA,6136100,28033800,NA,NA,NA,62739000,NA,143962300,NA,NA,NA,289067200,NA,282247700,NA,1168300,10871900,26406800,NA,NA,NA,NA,28340000,NA,27421400,NA,NA,NA,491300,NA,6662000,NA,NA,29671100,NA,4593800,157441600,62576800,11449600,52606800,NA,75200,NA,NA,NA,4704400,NA,6983200,NA,NA,NA,17345200,18376900,NA,9295100,NA,31180400,NA,NA,26285700,NA,15010900,31812200,NA,34698300,NA,NA,NA,31891100,NA,NA,NA,NA,NA,76383400,4255700,NA,141677200,NA,NA,NA,8853000,16425400,NA,NA,11711200,NA,NA,NA,NA,89933000,NA,30849100,8797900,NA,35439900,NA,NA,NA,NA,1977500,NA,NA,NA,NA,NA,NA,11690700,46593500,NA
"269",NA,NA,NA,NA,NA,NA,NA,48700,119246500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015800,NA,292500,NA,37419900,NA,NA,NA,NA,NA,NA,NA,9220300,NA,83895700,NA,NA,NA,NA,NA,NA,763900,1142600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15857600,13585000,27476300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1130900,NA,NA,NA,NA,NA,NA,NA,NA,NA,136347200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34188800,NA,NA,NA,NA,NA,1969300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13594200,NA
"271",3343100,NA,NA,NA,5632600,NA,NA,NA,17076600,4222900,NA,NA,NA,428400,12626000,NA,2332700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12040200,NA,2158400,NA,NA,NA,248666000,12000,60686400,NA,2151600,NA,NA,164443100,14301200,998500,NA,NA,NA,NA,NA,NA,7900,NA,NA,21200600,NA,2402100,12107400,2995400,35188100,3291600,108835800,1914998700,697015300,3733300,3155500,8741800,3862500,21387700,10701100,29760200,NA,NA,NA,NA,NA,NA,NA,1255700,NA,4169700,NA,1737300,NA,NA,NA,NA,89842400,NA,6595800,4883800,41613700,190700,NA,2596800,10570200,70423200,NA,2697700,NA,NA,6061100,NA,NA,NA,NA,60793700,NA,1247800,787200,NA,NA,NA,NA,5060800,4045200,11985800,NA,NA,3769300,NA,NA,10364000,NA,8363200,NA,NA,958000,NA,7662700,NA,51924500,498322400,NA
"279",5345700,NA,23458400,NA,5279600,NA,NA,22435100,78749100,40555200,2658000,118420800,33085000,30528400,460500,NA,NA,34146700,NA,NA,NA,NA,25626600,117196900,NA,14680000,26358500,204786300,NA,NA,NA,NA,NA,375590200,1800800,188818400,3324000,29059200,1097100,83630700,1021135900,10579500,42267800,41845200,NA,29128500,77661800,22407400,NA,2631600,9603200,3132900,429500,36994600,NA,43747700,43744500,131243200,110155700,5175500,375471700,1021168900,101366700,NA,55327000,59822300,21193100,190160700,3480200,NA,NA,NA,NA,2025800,153300,13917800,2986200,474900,24541400,29643900,1487400,NA,NA,NA,6386800,13104000,10874000,26830200,67222100,71165800,97098600,7665200,NA,17121400,49486100,NA,33212000,2123800,NA,33796700,27749900,NA,NA,NA,43762700,NA,31262500,NA,18423100,NA,NA,NA,27361500,6058400,88562500,20666000,3419500,73921900,67320300,NA,NA,68098100,1200,4373400,20484600,5547200,NA,10712900,NA,79007100,216458500,2145200
"280",16879300,157184600,87826100,NA,136966900,NA,NA,728747400,361759800,34415300,35548700,12444100,NA,8299300,41821900,NA,NA,NA,NA,19007000,NA,NA,5578700,36594200,9456500,5028500,48764400,66524100,NA,18035700,NA,NA,99800,183596300,3016500,15386300,NA,69684800,NA,NA,43913000,3516400,8065800,NA,NA,5227700,2221900,32703700,NA,364896500,43517800,NA,27184300,2813500,37679500,34329500,NA,NA,NA,NA,65869600,3849000,1193030000,20819000,41821900,48095200,8500,1033800,NA,NA,NA,NA,NA,8439000,NA,7656600,NA,NA,8263700,NA,5127500,2351900,NA,10437900,15683200,NA,1957000,NA,NA,736300,20579500,994300,NA,21663800,29275400,NA,5287200,4871900,NA,16941000,NA,NA,43286800,23745500,NA,83643900,20651700,14802900,7465500,NA,NA,NA,131739100,16751800,329347800,8044200,33359300,33457600,43152900,NA,NA,3280100,4282000,NA,31238900,8545400,NA,NA,NA,23772600,4851100,NA
