,11,12,19,20,41,42,49,50,61,62,63,64,65,69,81,89,91,92,99,101,109,111,121,122,123,124,129,131,132,139,151,159,160,171,172,179,181,182,183,189,190,201,202,209,211,212,219,221,222,223,229,230,241,242,249,251,259,261,262,269,271,279,280,291,292,299,300,311,319,321,329,331,339,341,342,350,361,362,363,364,369,371,372,373,379,380,391,392,393,394,399,401,402,409,411,419,421,422,423,429,441,451,452,459,460,471,472,473,479,481,482,483,484,485,486,487,488,489,491,499,500,511,512,513,519,531,532,539,540,551,559,560
151,NA,NA,3996600,NA,2647200,NA,NA,4138800,15399000,NA,NA,14031200,NA,NA,3842400,7295600,NA,3878600,NA,NA,NA,317200,7062000,NA,NA,1816600,812800,5179600,NA,NA,907026200,130182800,7086600,NA,NA,3744400,NA,2665400,NA,NA,NA,1394400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159400,NA,NA,1790800,1067800,2398400,NA,2120000,1829400,NA,NA,NA,3812000,NA,6160000,NA,NA,3755000,2231400,NA,NA,NA,NA,NA,NA,3970800,7699400,NA,524400,6257600,NA,NA,1674600,NA,NA,NA,NA,NA,11341600,NA,NA,NA,8194600,3868400,NA,5112000,4319200,NA,NA,NA,NA,NA,NA,NA,3520400,1691600,2327200,9208200,NA,NA,1142800,NA,6017200,NA,NA,4327800,3773800,NA,NA,NA,NA,6357600,7002600,2591800,4360200,NA,1697600,NA,NA,NA
159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20059800,232169000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,NA,NA,NA,NA,NA,NA,NA,NA,51201800,5383200,NA,16120000,NA,NA,10379800,NA,6910800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52496400,NA,NA,NA,NA,312926200,NA,NA,45291000,NA,NA,NA,NA,27100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20671400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9034400,NA,NA,19000,48156000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104055200,NA,NA,NA,NA,NA,NA,8935200,149124600,NA,NA,31779400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52799200,NA,NA,NA,NA,NA,13042400,6739000,NA,NA,NA,NA,NA,NA,NA,26223400,NA,NA,NA,NA
171,19964000,NA,30040000,NA,166171600,15447800,NA,182950600,957701200,22072400,59334200,395751000,14212400,91022800,256016000,1936400,19443000,6535200,102545400,NA,NA,34161200,55529800,471343800,190222800,115165800,352124400,259508600,NA,24051200,4348800,NA,65815200,14251189200,115152600,944554800,216980800,362925600,102490800,373199800,406685600,55252000,NA,16966200,26174200,69492600,227392800,7625800,NA,65659600,3578200,NA,213683600,106990600,120973000,172731000,48896000,522566200,399548800,152250400,407342600,139934000,129001600,17427000,92476800,182828200,NA,133464200,21893200,98587600,NA,89044000,NA,485396200,168251800,8497200,56848200,43110600,583787400,22870400,180086400,186116400,11029400,28931400,103492200,2671600,266591800,197447000,235290400,32309400,279868000,48550600,13255000,15859000,282046800,4068600,181477000,17320600,NA,620957400,2214000,NA,23995600,168585600,5782600,34983600,107137000,15558400,6704400,6786000,NA,2005800,441666800,NA,277681600,46431800,178551600,78083200,203341600,NA,NA,41129600,4684000,86993000,115882800,238576600,NA,31354000,6014400,393564600,1405899800,29744800
172,2461400,NA,6506200,NA,NA,NA,NA,22595000,13066000,122600,6523400,NA,NA,NA,NA,NA,NA,2691800,NA,NA,NA,NA,2782000,6467800,NA,22297600,13358800,13385600,NA,1676200,NA,NA,NA,34572400,77105600,73609600,NA,21743000,NA,72295600,11137200,25699800,NA,5468400,NA,37738400,37522000,NA,NA,3000,NA,NA,970400,3182600,32600,NA,NA,13293000,6399400,2916000,NA,NA,24070800,32681200,275495200,89645200,41991200,12686200,948800,NA,NA,NA,NA,NA,NA,NA,1416800,NA,NA,NA,9298800,NA,NA,6717000,21065800,NA,10947400,8336400,3328400,35289600,NA,NA,NA,NA,NA,NA,NA,3053600,NA,10387200,NA,NA,NA,7710600,NA,67780600,2062000,NA,12440600,1902600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2582800,2600,39286400,NA,17676200,NA,NA,NA,6234800,673400,NA
179,16841200,NA,78262400,NA,NA,35600,NA,NA,209619000,NA,NA,36802600,NA,NA,190061000,NA,NA,NA,NA,NA,NA,NA,13211600,131369600,2206800,30682800,37493600,39649400,NA,NA,NA,NA,NA,2982344400,67476600,770566000,NA,61162200,37592000,NA,1189439400,131052600,NA,117732600,35532400,52978200,239127600,77659000,NA,NA,NA,NA,NA,NA,19742000,74871200,131363000,78881200,98244600,37246600,54661800,275495200,37519800,87371400,50995000,241163200,NA,142374200,279551000,NA,NA,NA,NA,284241000,38169200,NA,NA,NA,220501000,NA,76084800,NA,NA,39964200,133613000,NA,120015400,51620400,77967400,439760200,232319000,NA,NA,16585200,75754600,NA,41512400,51471600,NA,191578400,NA,NA,NA,26635600,8226800,NA,87458800,NA,25859400,NA,NA,NA,115983400,NA,224334000,297410200,122035600,194595800,NA,NA,NA,NA,NA,NA,128794000,NA,NA,NA,NA,151682000,120070000,NA
181,NA,NA,NA,NA,NA,NA,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4145400,NA,NA,16378600,NA,NA,831400,3497000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39800,NA,NA,9171400,NA,NA,NA,3535800,NA,NA,NA,NA,NA,4533000,NA,NA,2217400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46769200,NA,57008800,NA,105490200,11346600,NA,NA,NA,NA,NA,NA,NA,20219800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17872200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367400,NA,NA,16267800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2217400,NA,1844600,NA,13541200,12335200,2657800,2799000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1670600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2289400,NA,NA,NA,NA,NA,NA,NA,NA,357681200,6878400,NA,50442200,2618600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,NA,NA,7868600,NA,NA,NA,NA,NA,29311600,NA,NA,282017800,NA,NA,NA,NA,25803400,NA,NA,9827000,NA,NA,NA,78107400,41452000,NA,336451800,11436400,NA,57233600,NA,NA,NA,1153292400,9091200,121519800,NA,29820600,13962200,1430638000,265968000,71944400,NA,105470000,27053000,24849600,59613600,NA,NA,35282000,NA,NA,NA,NA,NA,69055400,NA,105470000,66492000,37678000,83417600,34802800,688600,34199800,9372400,NA,NA,142155400,43664600,NA,NA,43522400,NA,NA,NA,104786800,15967000,NA,245332600,NA,48337400,5615000,NA,26209400,55027800,NA,NA,50442200,992794600,100760600,412709000,105763600,NA,NA,NA,NA,NA,12089200,6106000,57199200,NA,NA,NA,13412400,NA,NA,295220000,NA,NA,NA,NA,NA,69486400,30162200,174255000,140415000,19117600,102764600,NA,NA,NA,NA,NA,NA,NA,42341600,NA,NA,5027200,551200,1900200,NA
190,NA,NA,235357600,NA,67804400,NA,1708400,67804400,487625400,52086800,40122600,315312000,30162000,28884600,135578000,NA,85376600,12588000,NA,59309200,NA,NA,31006200,102417400,15357200,37826000,140700600,192476800,23565200,25505400,57690600,NA,24059600,2257294400,16331600,433091000,NA,37183000,100612800,217299800,7122924800,286528000,35623600,430785600,111024200,65370000,28434000,37509000,NA,56365000,45630200,20069000,NA,22539400,NA,389083200,26614200,400264400,229659800,37498000,288187400,88069600,13123400,408169000,81039400,348400600,NA,586179400,638673200,41925000,102800200,4443000,NA,278150800,17436200,137828800,10678800,122485200,50623600,3470200,47369000,74000,NA,21872400,63430400,10936200,99873600,271980800,8207600,485566600,121155400,290902600,29895200,247157800,100612800,NA,30103000,92391000,52467400,203413000,1908400,NA,3793200,43744800,5699800,238408800,209974800,1547200,77369200,98795400,NA,NA,614613600,183728000,196851400,284340800,39297800,516188000,192476800,NA,21232600,NA,51524800,NA,9800,135007200,NA,199038600,NA,638779400,758999600,NA
201,2869400,15600,1361400,NA,6338200,NA,NA,2881800,21381600,9200,1737400,776200,1106600,4332200,NA,NA,1663600,4406400,6019400,NA,NA,NA,632800,2450400,1750000,3944600,10806200,611800,NA,1071000,2175600,NA,NA,5163200,NA,4434000,NA,230800,NA,3661800,6693200,102671400,61766800,2860000,NA,1891200,33000,NA,NA,NA,2070400,1757600,1768400,3839400,NA,4552000,3425400,6383000,1805000,4265800,2054200,1916600,6195400,17860800,3585400,86027000,4559400,3304400,6129400,3763200,1436000,NA,247600,10717000,NA,4280600,NA,2140800,16939000,32600,3831000,NA,NA,345000,9236800,2547000,NA,NA,3039600,NA,NA,2402400,NA,NA,1826200,589800,2329400,NA,NA,6373000,NA,719800,NA,7082600,NA,1903000,28600,NA,NA,685000,NA,NA,3582000,NA,10512000,NA,4196200,6867800,NA,NA,2923600,1631800,NA,672800,NA,3468200,NA,NA,2689600,10457000,7073200,687000
202,NA,NA,NA,NA,5485400,NA,NA,77953200,14052000,90616800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44210600,544400,NA,8208200,59058000,NA,40135200,NA,NA,NA,178572600,4177800,42674200,32767400,NA,NA,NA,533428600,11835000,13028200,70937400,NA,NA,NA,NA,NA,41483600,NA,NA,34075400,174400,NA,60247600,12187600,5068400,NA,NA,NA,6452600,158093200,NA,NA,45211200,NA,158065600,NA,115382800,NA,NA,NA,30032000,NA,NA,NA,NA,NA,NA,NA,NA,NA,83328000,NA,NA,NA,NA,46470200,115220600,NA,169301600,NA,60802400,NA,NA,NA,115000,NA,NA,NA,NA,NA,NA,NA,NA,11005000,20769200,NA,NA,NA,NA,175238000,NA,25321000,NA,NA,61737400,NA,NA,NA,NA,54036400,NA,NA,NA,NA,NA,NA,NA,1527600,NA
209,181478800,NA,104025000,NA,364865200,NA,NA,206605400,1288987400,115980200,16825000,296552200,NA,NA,150864200,NA,48275200,NA,NA,NA,NA,NA,309371600,221906200,320057200,149360000,836416000,1273827600,NA,396870800,NA,NA,97408400,1822192200,NA,56840000,NA,147226200,NA,103897000,366674600,469417200,2981200,2554825800,45072600,59020600,31660000,170503000,NA,638529000,33603800,42006400,NA,136557800,16294400,185633200,87333000,341394200,179232000,48821600,135985800,128022800,164296000,559033200,128022800,715517600,NA,132162200,354631800,43734800,NA,138691400,NA,603841200,20307200,NA,79250400,NA,505690200,NA,27629400,17253000,156382000,183862200,156486600,51420400,NA,121239800,151493800,66964400,80095400,352062800,131891200,354196600,279516600,NA,209046400,366139000,NA,465149800,NA,NA,68112400,194249000,NA,86699200,186053400,20827200,21653000,69834400,NA,NA,1013514400,91749800,776672000,411450600,203108200,1297490400,559033200,NA,NA,83212800,NA,57015000,90038400,266447600,NA,NA,NA,252230600,1192746600,108819400
211,NA,NA,NA,NA,92975600,NA,NA,NA,9059400,NA,NA,NA,NA,NA,NA,NA,4284600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50909800,NA,153756400,NA,NA,NA,25965000,13024800,211396400,NA,6653800,NA,47734600,NA,NA,NA,NA,27488400,6468800,47613800,NA,NA,NA,NA,NA,NA,NA,15646000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16442200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99511600,11600,15298400,6944400,17678400,NA,NA,NA,NA,NA,3363400,NA,NA,112212600,NA,NA,NA,NA,NA,NA,2246800,NA,4226600,NA,NA,NA,84655600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38827800,NA,NA,NA
212,NA,NA,NA,NA,114645800,NA,NA,NA,89224400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23864000,NA,22119000,10292400,NA,21927000,NA,NA,NA,NA,NA,135449000,NA,NA,NA,NA,NA,26262800,54501400,NA,NA,NA,89250200,176465800,38730800,NA,NA,25853000,NA,NA,NA,NA,NA,NA,NA,NA,31467800,48379600,NA,NA,41284800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15871600,NA,NA,NA,NA,24155200,NA,NA,NA,NA,NA,20755600,NA,NA,51770600,NA,106356000,78980200,27604400,NA,NA,NA,NA,19032200,NA,NA,NA,NA,24597400,30210200,NA,NA,28038000,NA,NA,NA,NA,NA,NA,49840000,NA,NA,NA,NA,NA,48897200,NA,NA,NA,NA,NA,NA,122829800,NA,NA,NA,NA,37294200,NA
219,35266600,NA,140211800,NA,NA,NA,NA,15296200,NA,NA,NA,80582600,NA,NA,4193200,NA,NA,NA,NA,NA,45614200,NA,25098000,21353800,5905000,NA,NA,162369600,29707600,92421200,NA,NA,NA,142369000,NA,78227400,16000,122960000,5368000,144526000,NA,NA,NA,3214400,662000,217891400,358432400,47337600,NA,3996400,NA,NA,NA,90704200,235929000,NA,NA,NA,15137000,12767600,15625800,NA,32356600,17505000,27263600,73341600,NA,NA,NA,5000,2868800,NA,NA,4379600,NA,NA,NA,NA,NA,NA,NA,34697000,174725600,423599400,27382200,NA,4092200,13839400,16396000,2551400,4503600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156800,93366000,NA,40896600,375336400,19491000,88182400,NA,NA,NA,66106600,NA,21291200,NA,59818600,NA,5379000,NA,NA,34593400,338318200,NA,58822200,21476200,NA,NA,19813400,19900400,34390800,NA
221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168850800,NA,6107400,41329200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619800,NA,NA,NA,NA,NA,NA,NA,NA,4488600,891400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3454200,NA,NA,NA,NA,NA,NA,NA,NA,107800,NA,NA
223,NA,NA,2385400,NA,NA,NA,NA,5720800,24600,NA,NA,NA,NA,NA,2073200,NA,NA,NA,NA,NA,NA,NA,22978000,NA,42840200,12862200,NA,54485000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14157000,35738400,NA,201329400,12636400,NA,NA,NA,288200,NA,NA,NA,NA,NA,NA,NA,40893000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7043200,47295600,NA,NA,101258800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,97336800,NA,NA,NA,NA,196675600,130468000,NA,NA,NA,598443000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7789000,4512200,1052000,521800,19291800,NA,NA,NA,NA,NA,72337600,NA,NA,NA,NA,NA,NA,NA,11394200,NA,NA,NA,NA,NA,99998800,17244200,416718600,2743813800,NA,NA,NA,NA,32807800,NA,1912600,NA,NA,NA,NA,276514200,NA,25289400,NA,NA,NA,NA,2734200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40266000,NA,NA,NA,NA,NA,NA,NA,NA,NA,48452400,NA,NA,NA,NA,NA,NA,NA,1970200,NA,NA,NA,82000,NA,40902600,NA,NA,NA,288198000,NA,771672600,NA,NA,38435400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,NA,NA,NA,NA,1513800,NA,NA,NA,46478200,NA,NA,16617200,NA,NA,13600,NA,223800,1947400,NA,NA,1304600,7042200,4085400,32153600,NA,NA,15255200,41333600,NA,NA,NA,NA,NA,64038200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138600,NA,NA,NA,33000,NA,573948200,8843200,46800,NA,428545400,8972200,7750000,34800,NA,NA,NA,NA,NA,5963000,NA,NA,NA,NA,NA,NA,8181400,17172200,7826600,788400,NA,14949000,NA,33635400,16805600,2125800,NA,NA,NA,4971600,NA,NA,42200,11753400,NA,NA,NA,NA,NA,NA,NA,10356800,NA,6995800,28647400,22475600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9365400,NA,NA,NA,NA,NA,NA,NA,50843600,NA,NA,12611800,NA,NA,NA,NA,NA,17600,NA,NA
241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7165800,NA,247024800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1365538800,555768200,233548600,146896000,80688800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40179000,NA,NA,NA,NA,258676800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65382200,NA,NA,253990000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355098200,41200,NA,NA,NA,NA,NA,NA,NA
242,4050800,NA,NA,NA,NA,NA,NA,NA,75200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19466600,NA,229380200,NA,NA,NA,NA,9721800,13800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12564800,NA,NA,NA,NA,NA,NA,68664000,365214400,670000,NA,NA,NA,NA,5608600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4517000,NA,NA,21553600,NA,166104400,6299200,NA,NA,NA,11311400,NA,NA,NA,NA,NA,NA,NA,4834000,11213600,2046800,29025400,NA,NA,8911800,20081000,NA,13792600,NA,NA,NA,NA,NA,NA,NA,NA,4842000,NA,8811200,NA,NA,NA,NA,8798000,180974400,352777800,13233400,NA,NA,NA,NA,NA,NA,NA
249,NA,NA,NA,NA,NA,NA,NA,NA,40525200,NA,NA,NA,NA,NA,NA,NA,6530400,3924200,NA,NA,328631200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9291400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18007800,5001200,33189600,19229600,53200,NA,NA,NA,NA,6949800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17120400,10273600,NA,NA,1843800,19930400,NA,3924400,NA,NA,NA,NA,NA,NA,NA,198000,NA,NA,NA,NA,NA,NA,NA,10952400,2381800,NA,33059400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4058800,NA,NA,NA,32947000,NA,NA,NA,NA,NA,NA,NA
251,2131800,NA,2152400,NA,19152400,NA,NA,2219000,86588800,6571400,NA,79461600,NA,19519000,20957000,26800,19178800,269698000,23809200,NA,2134600,3827600,6509600,47181000,4648400,9287400,162486200,37573800,NA,8970200,38800,NA,2304000,117929400,NA,41528800,NA,40250200,NA,1897800,12214400,642800,NA,NA,NA,6521600,8588400,NA,NA,14868200,NA,115744600,73075800,24246400,44692400,2436669400,135299200,31694800,10387000,1392800,4620200,2076800,7969200,571200,4127200,1812000,5310400,1900600,584600,3802200,505200,145469600,25736000,364465200,6642000,10871200,128571000,46514400,272518600,2367200,36438200,49298600,NA,10819800,13188600,51600,10472600,24307600,16674000,636800,8814600,4144400,607400,NA,6402200,NA,30271600,2198200,223342200,113303400,190582200,950800,87713000,10550000,NA,6191400,109314400,NA,6309800,764600,NA,217200,60588600,NA,61938400,NA,4278200,45293800,1912400,NA,38560200,6976200,10717200,38928800,9400,4134400,3311800,4137600,NA,4876800,6430200,5602600
259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348400,4018600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2082000,NA,48452000,NA,NA,28642600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21034400,22169800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5391200,NA,NA,4740600,NA,NA,NA,NA,8684800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48615000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17150400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,823200,NA,NA,NA,NA,NA,1986400,NA,NA
261,71236200,NA,NA,NA,22144200,NA,343200,NA,209797000,11570400,1382400,48046200,NA,8510600,155127400,922800,262200,23781200,5546600,NA,NA,NA,8739400,4555200,7540200,1784400,27526600,30539800,6914000,NA,NA,NA,NA,131019400,NA,45069400,4634800,91483400,88408800,2277400,NA,2004600,NA,73697200,NA,166722000,NA,NA,NA,7053600,NA,14484600,7175800,13970000,NA,NA,12857600,2997337200,390765000,334291800,25136200,NA,NA,12123400,2181600,8610800,NA,NA,NA,625600,NA,NA,NA,100435400,247261000,NA,6089600,NA,123967600,NA,50599400,8454000,NA,73162600,22261600,NA,12927800,59625600,187379600,NA,47946400,5231000,1340000,NA,NA,NA,4120200,84750400,143866400,123396200,NA,NA,7042000,345052600,NA,NA,542452200,NA,55418600,37169600,NA,NA,686099200,NA,275400,NA,NA,21536600,13800,NA,NA,20566000,4188200,1957400,NA,NA,NA,NA,NA,NA,6889400,NA
262,NA,NA,66115200,NA,14766000,NA,NA,NA,91356600,NA,830000,69981600,NA,NA,344800,NA,24935200,NA,NA,NA,NA,NA,12272200,56067600,NA,NA,NA,125478000,NA,287924600,NA,NA,NA,578134400,NA,564495400,NA,2336600,21743800,52813600,NA,NA,NA,NA,56680000,NA,54842800,NA,NA,NA,982600,NA,13324000,NA,NA,59342200,NA,9187600,314883200,125153600,22899200,105213600,NA,150400,NA,NA,NA,9408800,NA,13966400,NA,NA,NA,34690400,36753800,NA,18590200,NA,62360800,NA,NA,52571400,NA,30021800,63624400,NA,69396600,NA,NA,NA,63782200,NA,NA,NA,NA,NA,152766800,8511400,NA,283354400,NA,NA,NA,17706000,32850800,NA,NA,23422400,NA,NA,NA,NA,179866000,NA,61698200,17595800,NA,70879800,NA,NA,NA,NA,3955000,NA,NA,NA,NA,NA,NA,23381400,93187000,NA
269,NA,NA,NA,NA,NA,NA,NA,97400,238493000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2031600,NA,585000,NA,74839800,NA,NA,NA,NA,NA,NA,NA,18440600,NA,167791400,NA,NA,NA,NA,NA,NA,1527800,2285200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31715200,27170000,54952600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2261800,NA,NA,NA,NA,NA,NA,NA,NA,NA,272694400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68377600,NA,NA,NA,NA,NA,3938600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27188400,NA
271,6686200,NA,NA,NA,11265200,NA,NA,NA,34153200,8445800,NA,NA,NA,856800,25252000,NA,4665400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24080400,NA,4316800,NA,NA,NA,497332000,24000,121372800,NA,4303200,NA,NA,328886200,28602400,1997000,NA,NA,NA,NA,NA,NA,15800,NA,NA,42401200,NA,4804200,24214800,5990800,70376200,6583200,217671600,3829997400,1394030600,7466600,6311000,17483600,7725000,42775400,21402200,59520400,NA,NA,NA,NA,NA,NA,NA,2511400,NA,8339400,NA,3474600,NA,NA,NA,NA,179684800,NA,13191600,9767600,83227400,381400,NA,5193600,21140400,140846400,NA,5395400,NA,NA,12122200,NA,NA,NA,NA,121587400,NA,2495600,1574400,NA,NA,NA,NA,10121600,8090400,23971600,NA,NA,7538600,NA,NA,20728000,NA,16726400,NA,NA,1916000,NA,15325400,NA,103849000,996644800,NA
