"","AFG","ALB","DZA","AGO","ARG","ARM","AUS","AUT","AZE","BGD","BLR","BEL","BEN","BTN","BOL","BIH","BWA","BRA","BGR","BFA","BDI","KHM","CMR","CAN","CPV","CAF","TCD","CHL","CHN","COL","COM","COG","CRI","CIV","HRV","CUB","CYP","CZE","PRK","COD","DNK","DJI","DOM","ECU","EGY","SLV","ERI","EST","ETH","FJI","FIN","FRA","GAB","GMB","GEO","DEU","GHA","GRC","GTM","GIN","GNB","GUY","HTI","HND","HUN","IND","IDN","IRN","IRQ","IRL","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LTU","LUX","MDG","MWI","MYS","MLI","MRT","MUS","MEX","MNG","MNE","MAR","MOZ","MMR","NAM","NPL","NLD","NZL","NIC","NER","NGA","NOR","PSE","OMN","PAK","PAN","PNG","PRY","PER","PHL","POL","PRT","QAT","KOR","MDA","ROU","RUS","RWA","SAU","SEN","SRB","SRB","SLE","SVK","SVN","SLB","SOM","ZAF","ESP","LKA","SDN","SUR","SWZ","SWE","CHE","SYR","TJK","THA","MKD","TLS","TGO","TTO","TUN","TUR","TKM","UGA","UKR","ARE","GBR","TZA","USA","URY","UZB","VEN","VNM","YEM","ZMB","ZWE"
"ITA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000351345377417313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00254739383560673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.35451727934577e-05,0,0,0,0,0,0,0
"JAM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00113819102635847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.54413890013321e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.572137317650132,0,0,0,0,0,0,0
"JPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000366491588087103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.382290003418922,0,0,0,0,0,0,0
"JOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000406066029038414,0,0,0,-0.000774122850158761,0,0,0,0,0,0,0
"KAZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00277959915844521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00233246681671595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KWT",0,0,0,0,-0.000993722022684198,0,-0.00236334843932662,0,0,0,0,0,0,0,0,0,0,-0.00025785802175317,0,0,0,0,0,-8.23492240069007e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.70636156124833e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00149585152601532,0,0,0,0,0,0,0,0,0,0,0,-1.05421027153507e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0004548734746267,0,0,0,0,0,0,0,0,0,0,0,-0.000102992159538686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.81596621015555e-06,0,0,0,0,0,0,0,0,-0.000371104012368155,0,-2.95316938421379e-05,0,-0.000154008643054299,0,0,0,0,0,0,0
"KGZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148662794230513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LAO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.345740812214449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LVA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00360907207265347,0,0,0,0,-9.43270165942687e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LBN",0,0,0,0,0,0,-0.000173306330466595,0,0,0,0,0,0,0,0,0,0,0,-1.05009439172147e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90345792440071e-05,0,0,0,0,0,0,-2.72233622368234e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.09634983613828e-06,0,0,0,0,0,0,0,0,0,-0.000624689709484117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00229611376812053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000223630493257411,0,0,-0.000209233828785097,0,0,0,-0.00310866370054875,0,0,0,0,0,0,0
"LSO",0,0,0,0,-1.43959857126659e-07,0,0,0,0,0,0,-2.36361741868332e-06,0,0,0,0,0,-9.86391233683686e-06,0,0,0,0,0,0,0,0,0,0,-4.84617100425168e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17836406125377e-05,0,0,0,-1.12473584933455e-05,0,0,0,0,0,-8.13490845712738e-08,0,0,0,-0.000231875237507969,0,0,0,0,0,0,0,0,0,0,-6.15077951880576e-09,0,0,0,0,0,-0.136043952108553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4091743092849e-06,0,0,0,0,0,0,0,0,0,0,0,-0.00087235587389594,0,0,0,0,0,0,0,0,0,-9.53292674256187e-07,0,0,0,0,0,0,0,0,0,0,0,0,-9.51726623101965e-05,0,0,0,0,-2.17413728125721e-07,0,0,0,0,-3.24623837527109e-06,0,0,0,0,0,0,0,0,0,0,-4.21849715091555e-06,0,-0.000591620958163492,0,0,0,0,0,-4.18781080947606e-05,-9.1908162252214e-05
"LBR",-6.94093205919354e-08,0,0,-1.97096923614354e-07,-1.80811280147139e-05,-1.28289596038509e-09,-1.97478154420788e-06,-1.47555366695457e-06,-7.21656272543402e-09,-2.1058276670865e-07,0,-1.47933857780026e-05,-3.43465907806841e-07,0,-1.73892077746237e-09,0,0,-1.26733669847603e-05,-8.61981045620746e-06,-1.32098447876841e-09,0,-1.12341466093883e-07,-6.30396308191767e-07,-1.02648911207814e-05,0,0,0,0,-0.0426887192295763,0,-2.09079578886276e-08,0,0,-1.12773010958048e-05,0,0,-2.96476720814895e-09,0,-5.49615276092666e-09,0,-1.92457147291739e-05,0,0,0,-2.35782889299327e-05,-3.55451879649744e-09,-2.65986931064173e-08,-5.90875711863636e-06,-1.45197320712836e-08,0,-8.25734738114489e-10,-0.000191613338907352,-4.66034451971995e-09,0,0,-0.000159537999517253,-7.35856481159194e-07,-4.25977362129732e-08,-1.52108699291367e-08,-1.20500590098669e-07,-3.31605879917728e-08,-1.43687853189753e-09,0,0,-1.18008840969363e-06,-0.00047310114334017,-3.04386270230727e-07,-2.2665761424256e-06,-1.67455637036442e-07,-6.21545020309148e-07,0,-1.57841559830882e-05,0,-6.00957887865295e-07,0,-8.70266096605272e-08,-1.3574248677756e-07,0,0,0,-4.4867356336258e-06,-6.9879973142918e-06,0,-0.00121427253213542,-7.65003671806452e-10,-6.15982545372763e-07,0,-2.30482108918352e-07,0,-2.50824031166991e-06,0,0,0,-9.4357945838886e-08,-1.2333961714361e-09,0,-5.88478336076954e-05,-2.98121745327613e-08,-2.14688587209473e-06,0,-4.69709271717097e-09,-3.25389874870122e-06,-3.25869717965459e-07,0,0,-9.27987407635865e-09,-2.67121535279297e-08,0,-2.45124317091489e-07,-0.000277222085703612,0,0,0,0,-5.25720356601044e-06,-1.81250635023969e-06,-1.39138201691656e-06,-6.687488866333e-09,-2.74739817668487e-08,0,-2.33503819633345e-07,-9.9779067444692e-07,0,0,-7.87954780440584e-06,0,0,-8.9461919523523e-10,-1.77840995853334e-07,0,-9.71139114786714e-10,-7.72785276324135e-06,-4.90336321664405e-06,-4.67619063318469e-05,-1.66011424639407e-06,-2.15537548683219e-07,0,0,-4.4846454622799e-07,-2.24150316643231e-06,0,0,-7.04979062147147e-05,0,0,-4.50666994146162e-09,0,-1.33817991213194e-07,-0.00042949778223287,-3.5502156453521e-09,-1.29143062381496e-09,-1.46758849521054e-07,-3.15879673662867e-08,-1.13019915628306e-05,-9.11648177925542e-08,-0.00112480701619637,-2.6774121226006e-06,0,0,-5.95754297700427e-07,-1.25022074743112e-06,0,0
"LBY",0,0,0,0,-0.000221093230567516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.52899622917929e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.71516421646401e-06,0,0,0,0,0,0,-0.000592123562695187,0,0,0,-0.000780225971762667,0,0,0,0,0,0,0,0,-0.000179640697079739,0,0,0,0,0,0,-0.000244183450846913,0,0,0,0,0,0,0,0,0,0,0,0,-0.000175778409209669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000345581772713064,0,0,0,0,0,0,0,0,0,0,0,-1.41465055411925e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000648962070434013,0,0,-0.00118576526031078,0,0,0,-0.000613143873406353,0,0,0,0,0,0,0
"LTU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00446571057176523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LUX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00261968612695173,0,0,0,-0.000854877645222611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00274044101370668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MDG",-4.52612735990837e-07,0,0,-5.88982713034325e-07,-1.41162612632338e-05,-1.07321345410679e-08,-1.06096564022464e-05,-2.02223413979149e-06,-6.03705401567915e-08,-7.30320624418979e-07,0,-2.20889912479898e-06,-3.7358302742822e-07,0,-1.45470344566232e-08,0,0,-1.20999659267209e-05,-2.51138744544905e-08,-1.37828112459452e-09,-3.88670441656767e-06,-1.23413065309817e-07,-6.86259295143952e-07,-4.58152975968438e-07,0,0,0,0,-1.78390008106813e-05,-3.81143919557322e-11,-4.60508618780644e-06,-1.07854307705192e-11,0,-1.84932577003222e-08,0,0,-1.80688879569469e-08,-2.51163985159393e-06,-5.73454399353418e-09,0,-1.57637442199904e-06,0,0,0,-5.41665929367017e-06,-3.70869320795989e-09,-2.22512785018794e-07,-2.04216854724493e-08,-2.83675278215403e-06,0,-8.61550322321936e-10,-8.71043001725093e-05,-3.5955819246241e-08,0,0,-4.86945728367358e-06,-7.81523610765787e-07,-1.04724503695788e-07,-1.58706292533714e-08,-1.25727206871001e-07,-3.45989019887106e-08,-1.4992019896372e-09,0,0,-2.07942102444695e-07,-5.3711881466608e-05,-1.05458643897856e-05,-2.28835751558509e-07,-1.40085905781158e-06,-7.79485753115131e-07,0,-5.35251723566042e-06,0,-1.33856021386532e-06,0,-2.3132739742661e-07,-1.976359825066e-06,0,0,0,0,-1.74577773727529e-08,0,-2.9126660808819e-09,-6.39967899483709e-09,-5.03884917080123e-08,0,-0.298338511824619,-1.14265224352793e-06,-3.81575827485276e-06,-6.38113923843698e-08,0,-1.88152618291039e-06,-1.00364409043109e-07,-1.28689374444615e-09,0,-9.32225374783535e-07,-1.54775493114021e-07,-2.28014238656948e-06,0,-4.90082535911621e-09,-9.26869051551932e-07,-8.46871358640677e-07,0,0,-9.68238119647238e-09,-2.82302739269359e-07,0,-1.51788397426883e-09,-0.000235970237721365,0,0,0,-1.21217107499242e-11,-1.0555505213783e-05,-7.23341274211204e-06,-3.54467736779924e-08,-5.59445445863248e-08,-4.80256506486446e-06,0,-3.85601515399588e-07,-5.52065956326435e-07,-8.16434112023634e-08,0,-4.40968848370704e-09,-3.18491998233064e-09,-3.18491998233064e-09,-7.48398456520542e-09,-1.48773833058339e-06,0,-1.01326149760206e-09,-4.83275272511094e-06,-3.6003361958443e-06,-3.44207676408917e-06,-3.90689064551648e-06,-1.79599516353731e-06,0,0,-3.43953975009181e-06,-1.36397929772003e-07,0,0,-0.000118220321703161,0,0,-1.61384685745863e-08,0,-2.77823240735252e-08,-4.30863871632563e-05,-2.96995182246003e-08,-6.95712497154184e-08,-1.86738729492552e-07,-2.64250824791819e-07,-3.46507201138684e-06,-6.0418425517111e-06,-9.03575433077429e-05,0,0,0,-6.21594664141786e-07,-3.39202879494335e-07,-9.44924648222841e-06,-1.51596564100965e-07
"MWI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249782599406479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MYS",0,0,0,0,-0.00059274012604473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000426159757501035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000250052586542842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000129762883836102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.315034101517145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.49623994869001e-05,0,0,0,0,0,0,0,0,0,0,0,0,-6.99889656561095e-06,0,0,0,0,0,0,0
"MRT",-2.70941670808495e-09,0,0,-2.46778053970818e-09,-0.00014373715396489,-5.76192367669650e-11,-5.15258254537629e-07,-1.3499476815945e-08,-3.24120465852602e-10,-7.52559188178279e-09,0,-1.94236301111583e-05,-9.33207929319901e-11,0,-7.81008679499805e-11,0,0,-5.97067663238861e-05,-0.000187455918532278,0,0,-3.8023211892719e-11,-1.72507190545908e-10,-6.36971592262525e-05,0,0,0,0,-9.59299450530637e-06,-3.10334700499779e-06,-3.81216385669257e-10,0,0,-4.44934598357793e-06,0,0,-7.1572267811256e-10,0,0,0,-3.97534559954041e-06,0,0,0,-1.04098832662937e-05,0,-1.38779042537912e-09,-2.42284158990812e-06,-7.59858779513213e-10,0,0,-0.0022419987028738,0,0,0,-0.000287369924782715,-1.45155733227772e-09,-2.74491620660501e-09,0,0,0,-1.93528607426467e-06,0,0,-3.50477544988665e-06,-1.08808936513608e-05,-4.52173413639262e-08,-1.24709924513215e-07,-8.73701600949176e-09,-9.4445294316481e-07,0,-8.56323072224703e-05,0,-1.85986970967691e-06,0,-1.54143776296739e-09,-4.86683738339863e-09,0,0,0,0,-2.20709306094428e-07,0,0,-3.4358926253211e-11,-1.62448617270825e-06,0,-4.37018720289548e-09,0,-1.03781219074695e-06,-0.000143652651073697,-0.00118810218295779,0,0,0,0,-3.75336364238438e-06,-8.81452722258111e-10,0,0,0,-9.59130295056082e-06,-1.24388286538165e-10,0,0,0,-8.67203982569374e-06,0,-3.85239828819892e-08,-3.690533507755e-05,0,0,0,0,-7.71208059033095e-09,-5.76351571725869e-06,0,-1.21053896490789e-07,-1.1819052839101e-07,0,-3.57641461863135e-06,-0.000117884409738396,0,0,-1.71439170276321e-06,0,0,-4.0180401855079e-11,-9.27887287132985e-09,0,0,-1.15445905102362e-06,-8.28600320497276e-06,-0.000107531158828956,-1.56029303671204e-08,-1.28035089526316e-08,0,0,-2.12125003729789e-08,-9.14222690970759e-10,0,0,-0.000319077559790904,0,0,-7.01491189572953e-11,0,-1.12667126451213e-06,-5.58111860853966e-05,-1.59452303351179e-10,-5.8002557634812e-11,-0.00113507611949364,-1.64810645680548e-09,-7.48079408953277e-06,-4.53579203465355e-09,-0.000616864581526288,0,0,0,0,-5.54175732961428e-09,0,0
"MUS",-3.97598069628799e-07,0,0,-1.17090278936161e-06,-0.00166157722989794,-7.22565519175681e-09,-0.00141696425368808,-1.39403357592657e-06,-4.06458477802195e-08,-1.23974347698074e-06,0,-5.43026860472673e-06,-2.06460758609741e-06,0,-9.79412386640702e-09,0,0,-0.000481184940983246,-2.95665075322048e-07,-7.94361403403544e-09,-1.24402679818017e-05,-6.75232041071857e-07,-3.78936423113249e-06,-2.79204991461195e-06,0,0,0,0,-8.24868359578504e-05,0,-1.41986107380502e-05,0,0,-6.02360402962368e-08,0,0,-1.70488992988665e-08,-8.01662097443169e-06,-3.3050589849174e-08,-6.73493403355979e-07,-3.99764146596654e-06,0,0,0,-4.42785738722705e-06,-2.13747593934069e-08,-1.4981182486586e-07,-1.3749367108078e-08,-1.33862998839136e-06,0,-4.96547700559832e-09,-0.00181412629242797,-2.80245367945597e-08,0,0,-1.06395318523865e-05,-3.32648719114555e-06,-2.5302621221144e-07,-9.14691139684171e-08,-7.24618793030615e-07,-1.99408029679427e-07,-8.64053185683686e-09,0,0,-5.94702691225843e-06,-0.000388632647476003,-1.31576557125761e-05,-2.12130575374095e-07,-9.43160420255833e-07,-2.02546881682085e-06,0,-1.57723022852893e-05,0,-3.83704853622127e-07,0,-1.93916673455745e-07,-3.73386914717709e-06,0,0,0,0,-3.23173934476706e-08,0,-1.67869201309416e-08,-4.30873034415204e-09,-4.03544052512105e-06,0,-0.000423579055396841,-3.65610929236155e-06,-5.15307944143011e-06,-2.04015803241523e-07,0,-6.01841401767017e-06,-7.21226440565078e-07,-7.4169101109197e-09,0,-3.63543792743883e-07,-9.13907966144119e-06,-1.29100932048377e-07,0,-2.82455185711734e-08,-6.0050044744394e-07,-3.51021159950128e-06,0,0,-5.58036367056874e-08,-1.59879343747001e-07,0,-9.3908416237539e-08,-0.00176883119927286,0,0,0,0,-5.91600576087378e-06,-4.96027572646306e-06,-1.12835626409753e-07,-3.76659449705728e-08,-4.09856584281822e-07,0,-1.90433903511536e-07,-6.37871273743527e-07,-2.61150663740108e-07,0,-2.53166496164781e-08,-2.55980060664994e-07,-2.55980060664994e-07,-5.0387638844512e-09,-1.00165387893896e-06,0,-5.83985234134832e-09,-5.98102530415774e-06,-3.13759613987704e-05,-9.90666071269397e-06,-1.63989999313377e-05,-1.21433603125423e-06,0,0,-2.54213186533378e-06,-6.77036497325715e-07,0,0,-0.000284898705476345,0,0,-2.64885815833821e-08,0,-1.20267003173697e-07,-8.37824390522103e-06,-1.99958803377901e-08,-1.95179584677532e-07,-8.04692630369877e-06,-1.77912915345639e-07,-5.76009109500244e-05,-7.69604717072979e-06,-0.000128943248523597,0,0,0,-3.58251158595158e-06,-1.3950881787173e-07,-3.02970170231394e-05,-4.87366504486831e-05
"MEX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00215373502770163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.263730781589736,0,0,0,0,0,0,0
