"","AFG","ALB","DZA","AGO","ARG","ARM","AUS","AUT","AZE","BGD","BLR","BEL","BEN","BTN","BOL","BIH","BWA","BRA","BGR","BFA","BDI","KHM","CMR","CAN","CPV","CAF","TCD","CHL","CHN","COL","COM","COG","CRI","CIV","HRV","CUB","CYP","CZE","PRK","COD","DNK","DJI","DOM","ECU","EGY","SLV","ERI","EST","ETH","FJI","FIN","FRA","GAB","GMB","GEO","DEU","GHA","GRC","GTM","GIN","GNB","GUY","HTI","HND","HUN","IND","IDN","IRN","IRQ","IRL","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LTU","LUX","MDG","MWI","MYS","MLI","MRT","MUS","MEX","MNG","MNE","MAR","MOZ","MMR","NAM","NPL","NLD","NZL","NIC","NER","NGA","NOR","PSE","OMN","PAK","PAN","PNG","PRY","PER","PHL","POL","PRT","QAT","KOR","MDA","ROU","RUS","RWA","SAU","SEN","SRB","SRB","SLE","SVK","SVN","SLB","SOM","ZAF","ESP","LKA","SDN","SUR","SWZ","SWE","CHE","SYR","TJK","THA","MKD","TLS","TGO","TTO","TUN","TUR","TKM","UGA","UKR","ARE","GBR","TZA","USA","URY","UZB","VEN","VNM","YEM","ZMB","ZWE"
"LKA",-2.49135747906714e-06,0,0,-4.15512536915738e-06,-0.0330026759624083,-5.5462112576558e-08,-0.0120591757778577,-1.12707829172774e-05,-3.11986183332958e-07,-3.60065256519673e-05,0,-7.52347843769674e-05,-4.90231220567643e-06,0,-7.51769612653422e-08,0,-3.58982152511563e-06,-0.00948995803071681,-8.99287504010491e-06,-1.86216739081244e-08,-8.74669367099829e-10,-2.45573739740864e-05,-8.99848489332972e-06,-0.0605467097974302,0,0,0,0,-0.00235802965124351,0,-5.43014549708585e-07,0,0,-1.74169884645145e-07,0,0,-2.15507984342547e-07,-3.99478902473826e-05,-7.74782490696904e-08,0,-0.000753514898431854,0,0,0,-5.15204765106515e-05,-5.01073941386396e-08,-1.14994400971084e-06,-1.05536304482755e-07,-6.28030920137617e-07,0,-2.64960350153013e-06,-0.00132349440320591,-6.56960148590467e-08,-4.06148791433383e-07,0,-0.000452603968841763,-2.12332794069349e-05,-2.8351393098978e-06,-2.14424820451609e-07,-1.69867453450025e-06,-4.67458676547189e-07,-2.02554109428498e-08,0,0,-7.71072269238731e-06,-0.0558296299227853,-0.00603638565171836,-9.82849444602434e-05,-7.23978720766642e-06,-3.33506311983981e-05,0,-0.000456409673711499,0,-2.11833062910278e-05,0,-1.23650891331713e-06,-4.81554618628817e-06,-1.85897817690668e-08,0,0,-3.96507607130833e-07,-7.93753191363043e-07,0,-3.93524347055063e-08,-3.30726115580517e-08,-8.69610256931329e-08,0,-5.71692466315618e-06,-2.5714404995695e-10,-3.76175418420728e-05,-1.43531419214295e-11,0,-4.23421268819127e-10,-1.43436018590426e-06,-1.73869577373277e-08,0,-1.32200208515014e-06,-9.58179102320946e-07,-3.02643340705233e-05,0,-6.62140474026859e-08,-1.63494599720847e-05,-7.86608816398721e-06,0,0,-1.3081666873143e-07,-5.47625603118092e-06,0,-5.06075977178025e-09,-0.0113534897644232,0,0,0,0,-0.000102900311444266,-3.88507702556165e-05,-7.95097683978151e-12,-3.08305836509863e-07,-6.09157217543297e-07,-1.86377839843402e-07,-2.76042207602286e-07,-0.000109491341451487,-1.83726676990232e-11,0,-6.42831317083207e-08,-5.06264564053264e-07,-5.06264564053264e-07,-1.45340683616076e-06,-7.68878844302853e-06,0,-1.36899685088225e-08,-2.49231618829491e-05,-6.30609935722427e-05,-1.58265227962311e-05,-0.0624321727331753,-9.29058333006283e-06,0,0,-1.88945470183182e-05,-1.45544336681357e-05,0,0,-0.00126469479619881,-4.35274180359549e-06,0,-1.09035142033534e-07,0,-4.22601334665267e-11,-0.0154696043155659,-1.53482796636503e-07,-5.58443080116962e-08,-0.000232213184965789,-1.36567610460549e-06,-0.000534057812324356,-3.81815079361898e-06,-0.0177013673662275,0,0,0,-8.39823816210483e-06,-1.11032872501317e-06,-2.12644990592154e-09,-3.41155016088916e-09
"SDN",-5.54145791780197e-07,0,0,-5.04250743321711e-07,-0.00383659005384412,-1.36856860314744e-08,-0.0464001712640334,-2.57229611510751e-06,-7.6984895686385e-08,-7.46660447537902e-07,0,-0.000145858220407538,-2.21654979124556e-08,0,-1.85504705984215e-08,0,0,-0.00111802352426665,-0.0025787771851881,0,-5.17962692072045e-05,-9.03125013572413e-09,-4.09738028556566e-08,-0.0134747504913449,0,0,0,0,-7.80655343529043e-05,0,-9.0546283794479e-08,0,0,-1.1419592848817e-08,0,0,-2.22089384006243e-08,0,0,-4.70220794140759e-05,-5.35025086075082e-06,0,0,-5.70992569785161e-08,-0.00386207416643206,0,-2.83870721365516e-07,-2.60418628316647e-08,-0.000719440980877042,0,0,-0.002110048000194,0,0,0,-0.0084022312599145,-2.95047141930209e-07,-3.80480364906724e-06,0,0,0,0,0,0,-3.65075293935399e-06,-0.0108646433337309,-1.66316888031851e-05,-2.47455321679521e-05,-1.78714616599712e-06,-1.1558363883402e-05,0,-0.00123797054656864,0,-7.5201927036463e-09,0,-2.99105995550583e-07,-0.000931457254823523,0,0,0,0,-2.24935562208403e-07,0,0,-8.16091124187926e-09,0,0,-8.93396594494828e-07,0,-6.12278547192737e-07,0,0,0,0,0,0,-2.95004579273775e-07,-1.80254242448046e-07,0,0,0,-1.40335050821062e-05,-2.95446300762248e-08,0,0,0,-5.52010882481144e-06,0,-3.19958537006415e-08,-0.000255040167488464,0,0,0,0,-2.69434015010613e-07,-1.2897984493965e-05,-3.50720668980077e-06,-1.46990911850939e-07,-7.82503216181341e-08,-9.12097273756985e-07,-7.43174043669857e-07,-0.00371566616873013,-6.91578757572443e-06,0,-2.93532102033665e-08,0,0,-9.54362458203117e-09,-1.89798241184006e-06,0,0,-7.03873491109779e-06,-7.10632256967232e-06,-7.89968873232125e-06,-3.16987747203921e-06,-0.0487166908888181,0,0,-4.33127842070556e-06,-2.59607336384504e-08,0,0,-7.98707456058829e-05,0,0,-1.66617760196454e-08,0,0,-0.00230775054148715,-3.7873013998526e-08,-0.00133650546989061,-0.00497233241208111,-3.37118032316523e-07,-0.000105150671320424,-0.000184504243080235,-0.0462870615497469,0,0,0,0,-7.67659293013849e-07,0,0
"SUR",-2.98557590481877e-08,0,0,-2.71674808618398e-08,-1.66687092212396e-05,-7.37659545869194e-10,-6.5996882363362e-06,-1.38556576001859e-07,-4.14949188957013e-09,-4.00966780045511e-08,0,-2.25324891516897e-06,-1.19472206847822e-09,0,-9.99871813939112e-10,0,0,-2.09268043759485e-05,-1.26794335790638e-09,0,0,-4.86785087603801e-10,-2.20849117373632e-09,-5.90610615775076e-06,0,0,0,-6.13410725566171e-07,-3.7771190436345e-06,-4.55471361954756e-06,-4.88045176766217e-09,0,0,-6.15516946355224e-10,0,0,-1.1759971707395e-09,0,0,0,-1.18287519349165e-06,0,0,0,-1.11412524980569e-07,0,-1.52941317795593e-08,-1.40365844034522e-09,-8.34878220571399e-09,0,0,-0.000632162182188331,0,0,0,-0.000332839034383826,-1.58959759013833e-08,-4.7242457930587e-09,0,0,0,-7.07564753418979e-06,0,0,-1.51088130932095e-05,-9.17794455525092e-06,-2.74142279442066e-06,-1.29955723252374e-06,-9.62862562389391e-08,-2.24295679157993e-08,0,-2.85560847612082e-06,0,-4.05338974009981e-10,0,-1.49391845322571e-08,-1.255242146614e-06,0,0,0,0,-9.22262577295439e-10,0,0,-4.39873753257141e-10,-1.32156003669581e-06,0,-4.81335333658065e-08,0,-6.57711724977493e-07,0,0,0,0,0,0,-1.58939885283179e-08,-9.71156861255546e-09,0,0,0,-4.13532854406942e-05,-1.59245786837282e-09,0,0,0,-1.1340471953603e-09,0,0,-9.1867896023377e-06,0,0,0,0,-3.82864172357308e-06,-9.524417825502e-07,-7.92326217693416e-06,-3.84527674298991e-09,-4.59606129516093e-06,0,-1.83639944755646e-09,-1.3956368953042e-06,0,0,0,0,0,-5.14402110273223e-10,-1.02257791971469e-07,0,0,-3.28900866481825e-07,-3.76398288871287e-08,-5.90950097910677e-06,-1.7078022014851e-07,-1.23375934555379e-07,-0.0561774617972714,0,-2.33355452502855e-07,-9.33045812368778e-07,0,0,-9.86876360220658e-06,0,0,-8.98071028646987e-10,0,0,-8.64987665553578e-06,-2.04135841218335e-09,-7.4256693987793e-10,-8.05404008672195e-07,-1.81629425782521e-08,-2.37869436426844e-05,-4.99866661894816e-08,-0.001259269335086,0,0,-5.6879876442101e-06,0,-1.4242308621841e-08,0,0
"SWZ",0,0,0,0,-2.37395193820974e-05,0,0,0,0,0,0,-4.34557574514225e-06,0,0,0,0,0,-1.7482477125825e-06,0,0,0,0,0,0,0,0,0,0,-1.59486976930259e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.64634712000829e-05,0,0,0,-9.04006027426921e-06,0,0,0,0,0,-1.31551343124076e-05,0,0,0,-9.64816971189274e-06,0,0,0,0,0,-2.69592189013857e-06,0,0,0,0,-1.00420601780878e-06,0,0,0,0,0,-4.61604583635547e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000246116098059928,0,0,0,0,0,0,0,0,0,0,0,-0.000139985479913746,0,0,0,0,0,0,0,0,0,-0.000148995701717915,0,0,0,0,0,0,0,0,0,0,0,0,-0.00139090768916944,0,0,0,0,-0.0847456138055847,0,0,0,0,-7.01073366874155e-05,0,0,0,0,0,0,0,0,0,0,-8.40990910170927e-08,0,-0.000595133566355613,0,0,0,0,0,-0.000307274784506729,-0.000102960441351611
"SWE",-2.01310004403487e-06,0,0,-1.8707823718648e-06,-0.00118464687076872,-4.96128091963172e-08,-0.000706543171888299,-0.000363181474739549,-2.79082607324401e-07,-3.64207596785035e-06,-8.48796209118502e-06,-0.0013124728706411,-1.79621095780763e-07,0,-6.72484343265494e-08,-5.34834427367472e-05,0,-0.000448503286812601,-0.000144222965142976,-3.84111111598312e-10,0,-6.51598107210871e-08,-3.30724144955564e-07,-0.000838031946798645,0,0,0,-0.00022009911100126,-8.92461567925627e-05,-0.000145578551157723,-3.31856303358024e-07,0,0,-4.40190122648644e-08,-6.19713002366905e-05,0,-9.16340161671958e-05,-0.000187144449099505,-2.25903487789436e-06,0,-0.0796279124196221,0,0,-0.000657213147067337,-1.86250120955636e-05,-0.000160203990896619,-0.000860685233448441,-0.000448695891361567,-1.04282512539934e-05,0,-0.0166411720748022,-0.0458229184402791,-1.35511820363679e-09,0,0,-0.0460215980712532,-1.22244315669693e-06,-0.00163508266457033,-7.5666424938165e-05,-3.50387278238166e-08,-9.64231640832668e-09,-4.17810367184241e-10,0,-0.000311434431360377,-0.000638524626763023,-0.00164867334344194,-3.05427976039357e-05,-0.00402190671379215,-6.47594641272775e-06,-0.000240598069199044,0,-0.0109476645385893,0,-3.38322709983691e-06,0,-0.000301553965093805,-3.61914292360366e-06,0,0,0,-0.00302418943875137,-1.88660043681059e-06,0,-8.11726567300549e-10,-2.95846135429586e-08,-0.00246617254404975,-8.6497883665808e-07,-3.28000592514981e-06,0,-1.71603687501668e-06,0,0,0,-2.42184519557039e-07,-3.586424988832e-10,0,-0.0015647900822781,-6.56929029162529e-07,-6.24271043543159e-07,0,-1.36580371220939e-09,-0.000676926567243913,-1.17514683417648e-06,-0.000596126503359974,0,-2.69836837923014e-09,-0.0127102299089571,0,-9.35851450679875e-07,-0.0043783427094701,0,0,0,-4.28026559599527e-07,-3.83514650728826e-06,-0.00528611763023754,-0.000603881871217773,-2.58650259237387e-07,-1.97166305226178e-07,-4.77379163033137e-05,-0.00011702354149016,-0.0200534067456125,0,0,-1.2241791185303e-09,-1.74600605280112e-05,-1.74600605280112e-05,-3.45971714052676e-08,-1.54612331143561e-05,-1.24668672927474e-05,-2.82384335995459e-10,-4.94333902889605e-05,-0.00122750363302414,-0.0230274661990425,-1.2372660551033e-05,-8.29820517473478e-06,0,0,-0.0968982112919219,-0.000103461299148099,0,0,-0.00384454641925282,-1.81281984070522e-06,0,-6.12578902297105e-08,0,-4.29201522554126e-12,-0.00285645703331425,-1.37295756520866e-07,-4.99428660687186e-08,-0.000499732720560925,-1.22158911800095e-06,-0.0141682061762292,-3.36319468446361e-06,-0.0935886630751983,0,0,-0.00524050996010881,-1.73231290153032e-07,-9.57898572385641e-07,0,0
"CHE",-1.1647117154291e-07,-1.2520702834894e-06,0,-4.45025685176298e-07,-0.000331587925062361,-2.08250490135775e-05,-0.000402421278072336,-0.0157886400895057,-2.53067962280697e-05,-1.36771256756746e-06,-2.09416602185023e-05,-0.000826890458092644,-3.58345093379662e-07,0,-3.32699073447097e-09,-1.46847681364723e-05,0,-0.0242564042002414,-0.00184834277649249,-9.49615468641091e-06,-1.08408791194645e-05,-9.50417895090458e-08,-5.33562571419376e-07,-0.0107504136292064,-5.42441809276431e-11,0,-3.28998748690611e-06,-1.4469325804336e-05,-0.000802250489279124,-3.6296744065281e-07,-2.7331282117319e-08,-5.89805185055578e-08,0,-7.12315486184224e-07,-0.000513940454985676,0,-1.60305137208485e-06,-0.00761670995709901,-1.43843055881553e-06,-6.50723736575843e-07,-0.000336248169803968,0,0,0,-0.000237132452287397,-2.97834708287937e-09,-5.18429412640168e-08,-1.21546220372819e-06,-3.34125181177689e-08,0,-0.0132037944510503,-0.0933276289773719,-3.9049233666166e-09,0,-2.81315388857953e-07,-0.0901778914520098,-3.7632350547487e-06,-8.72538170065791e-05,-1.27452554551527e-08,-5.11623424351663e-07,-2.77854039227986e-08,-4.11146776325547e-06,-4.48130628431421e-07,0,-0.0156465452511225,-0.00643193114666049,-0.000166721957537937,-3.48746845946544e-05,-3.28345477025878e-07,-8.61264178121838e-06,0,-0.0253086344013796,0,-1.20326671224567e-05,0,-0.000127879629128712,-4.26678102467808e-06,-1.0135287590893e-07,-1.41664172066339e-05,0,-6.92119316879853e-06,-3.76099299430419e-06,0,-3.56729510780085e-07,-4.22594956462235e-06,-1.04399049491563e-06,-1.28047310275945e-05,-1.11663595680673e-06,-1.25092195834754e-10,-2.22960983624823e-05,-4.1124127295119e-07,0,-2.0598064115654e-10,-0.025146797550983,-1.03346812875236e-09,0,-0.000414037253017178,-4.37483834885067e-08,-1.79978180417319e-06,0,-3.93571484443553e-09,-0.000252989195235937,-2.16925681661072e-06,-1.05170683970372e-05,-9.66248916344624e-07,-7.77564769443486e-09,-5.30678889393541e-05,0,-2.87874584934079e-09,-0.0111860557810884,0,0,-0.00457096477911377,-4.2919867068658e-06,-2.82200234394355e-05,-0.000935031420410243,-7.17238631127734e-05,-6.1197306207509e-07,-1.99641331649572e-06,-0.0282192174263705,-0.00071420206629978,-0.00958133852560795,-2.02411455041436e-06,0,-3.80976401703209e-07,-0.000957282607043837,-0.000957282607043837,-1.3038704899563e-06,-0.000515163406878865,-1.28445252770136e-05,-8.13721776473702e-10,-1.21533660993204e-06,-4.07220148721479e-05,-0.00182133665607703,-8.04545205037373e-05,-4.29521119803108e-07,-4.20663144840972e-07,0,-0.000865741700587648,-0.10461744702302,0,-4.48040655440867e-07,-0.0086809072412108,-2.95468437012969e-06,0,-1.59140613845481e-06,0,-5.06598333187151e-06,-0.00131624205526742,-1.78687967552373e-05,-1.84908650450138e-05,-0.00663983987706242,-6.1937401188912e-08,-0.00512713032777113,-9.72678455958359e-06,-0.0602391374562296,-0.000417722466534485,-6.15931182897126e-06,-5.89298748007671e-06,-1.83680467992365e-05,-6.9584458832316e-08,-6.17621824417461e-07,-8.80461645143978e-09
"SYR",-4.5710195739673e-08,0,0,-7.29885174056459e-08,-0.0118831971383021,-1.02076605559749e-09,-0.00050203337987055,-1.08885699034019e-06,-5.74202624038346e-09,-9.25808369309014e-08,0,-4.14957675938449e-06,-8.16591424855842e-08,0,-1.38361282428075e-09,0,0,-0.00356191224524133,-0.0112908819962542,-3.09578877290333e-10,0,-2.68029531491517e-08,-1.49892276197367e-07,-3.83148758719708e-05,0,0,0,0,-0.00116971356125545,0,-9.66424168351248e-09,0,0,-3.11858294815017e-05,0,0,-2.45732614983305e-09,0,-0.000909273021563723,0,-3.29500875824466e-06,-6.47757079292046e-10,0,0,-0.0265090501376543,-8.33018067973819e-10,-2.12949792239314e-08,-1.94236880357728e-09,-3.39795206122834e-07,0,-1.93514789366368e-10,-0.00417267313782314,-1.09217348681202e-09,0,0,-0.00163177357149885,-1.45747818634507e-07,-6.81245425058184e-06,-3.56473835306658e-09,-2.82398756345333e-08,-7.77133854771059e-09,-1.01215053800273e-09,0,-6.3144023744056e-08,-4.57710603450186e-06,-0.000936205344773922,-4.36145001292339e-06,-4.81219254411324e-06,-0.00197119554165801,-5.07146681311034e-06,0,-0.0136563980307971,0,-1.41958058092851e-07,0,-0.000355430739879171,-8.46991826760114e-08,-3.84420845461106e-08,0,0,0,-0.000261118338622905,0,-6.54220593426707e-10,-4.297747304793e-07,-4.92676180930187e-10,0,-1.01488635629725e-07,0,-4.8079959073484e-07,-5.11456664058169e-08,-4.14364232863077e-07,0,-2.21132249513324e-08,-2.8905214871516e-10,0,-9.76066911885242e-07,-1.65505942234871e-08,-5.03192697995976e-07,0,-1.10078559837895e-09,-1.36307999907821e-05,-7.79236684409077e-08,0,0,-2.17478179655314e-09,-7.68560510845588e-09,0,-4.5303837808797e-09,-0.000497560909473051,0,0,0,0,-1.25348503921251e-06,-1.8122428623316e-06,0,-8.75193923480751e-08,-9.20688666858876e-06,-4.12878983029573e-07,-0.00107985971333889,-0.0226728981446552,0,0,-1.5853281154171e-09,0,0,-7.11824602602963e-10,-1.42907121288078e-07,0,-2.27590983603908e-10,-6.00458133874112e-07,-8.23499953971365e-08,-0.000331761372094839,-6.47658834545197e-07,-1.19060860161617e-05,0,0,-1.97260479871564e-05,-6.22885293000754e-09,-0.309104066232101,0,-0.00127715095977676,0,0,-1.93286842964601e-09,0,-0.000470528060853934,-0.0311539814878964,-2.82481177954504e-09,-1.02755685936816e-09,-0.0602851573781133,-2.53146882606862e-08,-5.43663119534144e-05,-7.06606676788015e-08,-0.190207957853511,0,0,-2.40201467427541e-09,-1.39617799896439e-07,-0.000127971040707107,0,0
"TJK",-8.93369751851954e-10,0,0,-8.12928775209209e-10,-1.49462140846127e-07,-2.20728846444917e-11,-1.97481559001054e-07,-4.1460092748086e-09,-1.24164672340561e-10,-1.19980735446041e-09,-0.000235334780992372,-2.37709379535754e-07,-3.574950334124e-11,0,-2.99190261035004e-11,0,0,-5.3631473400401e-07,-3.79404938654177e-11,0,0,-1.45660029013477e-11,-6.60843761722349e-11,-5.03203898893552e-08,0,0,0,0,-0.00136622868366793,0,-1.46037083752069e-10,0,0,-1.84180285196741e-11,0,0,-3.51892008140358e-11,0,0,0,-2.30911346438152e-05,0,0,0,-3.33378158748011e-09,0,-4.57644191549213e-10,-1.09744122978725e-05,-2.4981945611721e-10,0,-1.00142459996754e-05,-4.60590749538684e-05,0,0,0,-5.23611081133e-05,-4.75653090030062e-10,-1.41362953962099e-10,0,0,0,0,0,0,-0.000159336019653121,-7.92372408907064e-07,-1.93871782732024e-05,-0.0035177645767512,-2.88116033841572e-09,-6.71156860917274e-10,0,-2.93732599059854e-05,0,-1.21289021003539e-11,0,-0.206271120414199,-1.6046679903522e-09,0,-0.000751206554047526,0,-7.065491579172e-05,-2.7596735641219e-11,0,0,-1.31622815269663e-11,-9.386732192723e-05,0,-1.44029306672002e-09,0,-2.07379379982846e-10,0,0,0,0,0,0,-4.75593622140486e-10,-2.90597925428345e-10,0,0,0,-2.74863180954776e-06,-4.76508967133185e-11,0,0,0,-3.39339374983647e-11,0,0,-0.000294128505632904,0,0,0,0,-4.27888082956264e-10,-2.7762416995326e-06,0,-1.150616845528e-10,-2.55342856487218e-08,0,-5.49503268738421e-11,-0.00918113310815548,0,0,0,0,0,-1.53923832539373e-11,-0.000144708914541087,-9.86069804085167e-06,0,-9.84165517274284e-09,-1.126291397863e-09,-3.24716504616791e-07,-5.11023292521372e-09,-3.69176103881145e-09,0,0,-6.98266295488577e-09,-2.39453935873245e-07,0,-0.0251344853859809,-3.89245752496369e-08,0,0,-2.68728552743491e-11,0,0,-0.00052046036692447,-6.10832856464869e-11,-2.22197279171999e-11,-0.000105904341970661,-5.43487220601056e-10,-1.27962426516308e-06,-1.49574410409486e-09,-0.0145495484031005,0,0,0,0,-4.26170632565625e-10,0,0
"THA",-4.28054136182527e-06,-5.81868399713094e-06,0,-0.00185951051682561,-0.00658966510303439,-7.57029746549103e-06,-0.0215048778853885,-7.34700310738173e-05,-3.03403802062484e-07,-0.000140727975833577,0,-0.000466358142153372,-0.0149714684757505,-1.19728384637158e-06,-6.77745940366802e-08,0,0,-0.00568243014750118,-0.000164568353134351,-0.00012376575491879,-6.98897634356032e-07,-0.0031096416648,-0.00904482226660983,-0.00499700579308469,-7.64792292247341e-07,0,-1.50181945886331e-05,-0.000411109316574,-0.0613952158808249,-0.000133523468442985,-5.68546470579047e-05,-2.58865262304811e-05,0,-0.00466427665174827,-0.000184540237728548,-0.000118915465225813,-1.5567376229844e-06,-0.00032336428323812,-0.00476281703119493,-5.71011685969572e-07,-0.00051650909959198,-2.53470760102008e-11,-1.03739647384581e-09,-2.15433565723646e-06,-0.000198465792015401,-5.06439757109783e-07,-1.06024710829445e-06,-1.31599768645967e-06,-7.32402537773528e-06,0,-8.04969146831313e-05,-0.0226865569653662,-0.000169893487005802,-0.00068702576167636,-3.24237655075889e-05,-0.00386751458804638,-0.00620090823839775,-4.12521189730876e-05,-8.59186834083442e-07,-0.000588587268377813,-3.58517603572143e-05,-1.86599944767129e-06,-3.97737576636051e-05,-3.07440035035324e-09,-0.000193892757496809,-0.00966708903163931,-0.0153722992015574,-0.0242088143693051,-0.00578579229557047,-0.000338130313461106,0,-0.00137255627120412,0,-0.00055525271505134,0,-2.64426192883259e-05,-0.000263032357248777,-2.3406914261905e-07,-4.78781299783816e-07,-0.00108907863505707,-1.14462145106833e-05,-1.99971775448357e-05,-2.00544670131064e-06,-2.19961198999332e-05,-5.69102043225128e-06,-8.39601972102282e-05,0,-0.00212826673025695,-1.39930441764128e-07,-0.00198507041318323,-2.97161374973793e-05,-0.000130880579252017,-2.3041375138996e-07,-8.73586274790941e-06,-1.40728085414999e-07,0,-5.48597760586564e-05,-0.00261507099262039,-0.000645159376353329,-1.15355277279436e-05,-2.40405364566424e-06,-0.000155423909611617,-0.000415364008462505,0,-0.00033407923334263,-0.0302208906044728,-0.000270527107467556,0,-3.58253109624712e-08,-0.00738504010958419,-2.26382595956387e-07,0,0,-4.81511703988425e-06,-0.00809036294159451,-0.000322931667658677,-3.51262718634734e-05,-2.23925576364971e-06,-0.00049515169632478,-2.83619892631628e-06,-2.80646715773948e-05,-0.00648989645963723,-1.44705407481858e-07,0,-0.00443949191888444,-3.27873693218494e-07,-3.27873693218494e-07,-0.0015095368748984,-1.33864582478325e-05,-2.1702127095336e-05,-1.36304654465841e-07,-0.000200664050676758,-0.0246077936681687,-0.000942519391611997,-0.000128876662898715,-2.86352407406677e-05,-4.30600377376619e-06,-2.32253566800789e-05,-0.000720840018666332,-0.000194036485517103,0,0,-0.0943486963526635,0,-0.000178085519669749,-0.00331726440563998,0,-9.34119823865205e-05,-0.00289791629525202,-1.38369974771099e-07,-5.96670250116088e-06,-0.0015816322723148,-1.26069171324339e-06,-0.00369386045296757,-0.000410359740574799,-0.0898948097208247,-1.37675690971018e-05,-7.84283495184171e-07,-1.13070973689082e-05,-0.00380796913001864,-0.00057177126955458,-0.000150722012077658,-6.18638016896971e-06
"MKD",0,-0.000207021055785873,0,0,-1.99803657109064e-05,0,-9.78678734506668e-05,-0.00470578743221424,-2.11499392747698e-06,0,0,-3.05847697684807e-06,0,0,0,-0.00162725993712865,0,-7.31851346865482e-06,-0.0526156409822132,0,0,0,0,-7.29855109615526e-06,0,0,0,0,0,0,0,0,0,0,-0.00377158736041857,0,-1.53119050475962e-07,-0.00303765543089528,0,0,-0.000161660631321918,0,0,0,-4.42576468433503e-08,0,0,0,0,0,0,-0.000603125352464674,0,0,0,-0.00148435740046172,0,-0.0153821456309003,0,0,0,0,0,0,-0.0116760186373111,0,0,0,0,0,0,-0.00125764499271803,0,0,0,0,-4.06468142507621e-07,0,0,0,0,-1.57964234144535e-07,0,0,-9.04291572359417e-07,0,0,0,0,0,0,0,0,0,0,-6.22216913248824e-06,0,0,0,0,0,-5.48068226469862e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000201314707463809,0,0,0,-2.25491273105145e-05,-0.00198035806877698,-0.000327543334671622,0,0,0,-0.0527182801076316,-0.0527182801076316,0,-0.00641605195159411,-0.000223771265816724,0,0,0,-1.13953053395198e-05,-1.23850855602757e-05,0,0,0,-7.81489564272389e-06,-1.52088517347649e-06,0,0,0,-0.0679166231220442,0,0,0,-5.7442341049868e-08,-0.0329097129883625,0,0,-6.83566431187886e-05,0,-1.42250054236073e-05,0,-0.00044713275312454,0,0,0,0,0,0,0
"TLS",0,0,0,0,0,0,-5.54191626607579e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000118803363868462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31182617568301e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.05286711288519e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.84083161198776e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000220871678751306,0,-0.327636531477694,0,0,0,-5.71626741965793e-05,0,0,0,0,0,0,-9.6491446133336e-05,0,0,0,0,0,0,0
