"","AFG","ALB","DZA","AGO","ARG","ARM","AUS","AUT","AZE","BGD","BLR","BEL","BEN","BTN","BOL","BIH","BWA","BRA","BGR","BFA","BDI","KHM","CMR","CAN","CPV","CAF","TCD","CHL","CHN","COL","COM","COG","CRI","CIV","HRV","CUB","CYP","CZE","PRK","COD","DNK","DJI","DOM","ECU","EGY","SLV","ERI","EST","ETH","FJI","FIN","FRA","GAB","GMB","GEO","DEU","GHA","GRC","GTM","GIN","GNB","GUY","HTI","HND","HUN","IND","IDN","IRN","IRQ","IRL","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LTU","LUX","MDG","MWI","MYS","MLI","MRT","MUS","MEX","MNG","MNE","MAR","MOZ","MMR","NAM","NPL","NLD","NZL","NIC","NER","NGA","NOR","PSE","OMN","PAK","PAN","PNG","PRY","PER","PHL","POL","PRT","QAT","KOR","MDA","ROU","RUS","RWA","SAU","SEN","SRB","SRB","SLE","SVK","SVN","SLB","SOM","ZAF","ESP","LKA","SDN","SUR","SWZ","SWE","CHE","SYR","TJK","THA","MKD","TLS","TGO","TTO","TUN","TUR","TKM","UGA","UKR","ARE","GBR","TZA","USA","URY","UZB","VEN","VNM","YEM","ZMB","ZWE"
"JAM",-4.44669930367787e-08,0,0,-2.04380074346669e-06,-2.77495147681628e-05,0,-4.82835088474784e-06,-1.38767549569164e-08,0,-4.71593478202755e-08,0,-0.000541139477832462,-3.32861301068363e-06,0,0,0,0,-2.06474824624705e-05,-5.75774178617405e-09,-4.29914273131025e-09,0,-2.59296882678424e-07,-3.63202586149658e-06,-0.000433717165422499,0,0,0,-0.000145822555717408,-3.61778020270647e-07,-3.09116313569185e-05,-7.03027381196156e-06,0,0,-7.63983385583996e-08,0,-9.14103495619021e-07,-1.27095337782849e-07,0,-1.45216452543516e-08,0,-9.69031730255958e-06,0,-1.00736662513199e-07,-4.63901879626391e-06,-1.62935086049692e-06,-4.3531990465733e-08,0,0,0,0,-2.37245901391554e-09,-0.000279585183075192,-1.5090979888642e-06,0,0,-4.9790404744993e-05,-3.08967632418695e-06,-7.70597857607389e-08,-1.12609616552399e-07,-6.46142429649849e-07,-1.97792664166756e-06,-0.0563763673106056,-3.25839599163951e-05,0,-1.40326500825984e-07,-1.76098221120432e-06,-3.03146629572633e-06,-3.37533095469784e-09,0,-6.9676773418911e-07,0,-7.72486892805718e-06,-1,-6.65653070086105e-07,0,-6.35942289474125e-09,-1.28758979874245e-07,0,0,0,0,-2.48899251846576e-07,0,-2.65581267774308e-07,0,-3.46812778155426e-09,0,-5.24944483336295e-07,0,-1.13119617415295e-05,0,0,0,-5.95130298446195e-05,-1.18211460561789e-07,0,-4.69233577843457e-09,-1.00620190035501e-07,-1.00112200796447e-06,0,-7.49071472784879e-09,-6.12083086378981e-06,-2.02208166446387e-05,-0.000105490696446253,0,-3.97655214149359e-09,-2.09572830385081e-07,0,0,-4.05503883967472e-06,-0.000236391529390685,0,0,-1.59791989590829e-05,-3.24778937653913e-06,-7.50968610663365e-09,0,0,-5.48174059665743e-08,0,0,-4.52120407966365e-09,0,0,-4.15272295772161e-08,0,0,0,0,0,-4.52767249992443e-06,-1.06588796485316e-07,-8.69935203606576e-07,-4.67115297558107e-07,-5.91783789331311e-06,-2.08151717647556e-09,-0.000128970206505245,0,-9.73014558866827e-08,-2.74362791792536e-05,0,0,-5.48625441075568e-05,0,0,-3.86622562312795e-08,0,0,-2.11598742380602e-05,0,0,-3.19961682180537e-08,0,-0.000841787982158041,-7.99414113383367e-09,-5.81104031413199e-05,-1.80804268195021e-05,0,-7.07928775018912e-05,-1.99348671462069e-07,0,0,0
"JPN",-2.99484048492679e-06,0,0,-0.000158414027510681,-0.00481302814938159,-4.5511724006471e-08,-0.0634962905590401,-0.000180800688103474,-4.36944221379909e-08,-0.000109907602074525,0,-0.00302409745766796,-0.00386110944264371,0,-1.14850445539903e-06,-4.18033414115638e-07,0,-0.00190284259157473,-1.99587257436423e-05,-0.000683984095493401,-5.44759062773738e-06,-0.00123610870467769,-0.000234990707268021,-0.0449525388582297,-0.0228574564770099,0,0,-0.000343758193481302,-0.007814386506014,-1.26403013581621e-06,-0.00058650641471598,-0.00922206104280769,0,-8.77733728051724e-05,0,-4.33992215901915e-07,-1.49825831583138e-05,-0.000961807205430616,-9.79049604518541e-06,-9.4011664240419e-07,-0.00421481917205079,-0.000184413142721061,0,0,-0.000130481716817696,-4.08993541335859e-06,-1.18556220370012e-06,-4.45575812653532e-06,-2.79573910045448e-06,0,-0.000248429097312734,-0.0050093752294897,-9.67172386084312e-05,0,0,-0.0124598241631294,-0.000204209492868814,-0.000177059969556989,-7.21708678566295e-06,-0.00405122168328931,-0.000126764202433344,-0.000113170467638176,0,0,-0.00026486386752991,-0.000135784402278983,-0.00183499178378382,-3.43833561521438e-06,-8.66100037699403e-07,-0.000148433618331876,0,-0.00515570356345501,0,-0.671560818286543,0,-2.63127693578485e-06,-1.06860685604592e-05,-7.71276447460845e-06,-1.04467469370846e-08,-0.0017742894257661,0,-3.33503291090888e-05,0,-1.7020953599302e-05,-4.301532497724e-08,-8.26772458553139e-06,-1.11223024428889e-05,-0.00330694166456097,0,-0.00128290291280091,-7.67746908817919e-05,-0.00539934604985092,0,-3.50680331874703e-06,-0.000206907010719509,0,-2.87462919995311e-05,-0.00119171550451186,-6.42859758831706e-05,0,-0.000696855622848741,-0.00128058289032416,-0.0119272185378716,0,-0.000235254616970365,-1.11278384255854e-06,-7.85813789972598e-05,0,-6.47230600151109e-06,-0.000582722872010297,-3.556827371378e-06,0,0,-0.000297090513288339,-0.00063395864280383,-3.90239659956141e-05,-8.42255714279712e-05,-1.52915346366253e-05,-0.00204865655869714,-1.48053198205526e-07,-2.1307563273866e-06,-2.2455156467013e-05,-5.82675707060402e-07,0,-1.9869606909036e-05,-1.77906977792825e-08,-1.77906977792825e-08,-1.49960462247253e-08,-5.47985190818188e-06,-0.0023966582055851,-0.000290175975812946,-4.76932781198168e-05,-0.00511623713396187,-6.37479622711872e-05,-0.000969534033121942,-6.39701820919431e-07,0,0,-0.000124733298062457,-0.000248950524308975,0,0,-0.0189689368880644,0,0,-0.000154424088015056,0,-2.476330280264e-06,-0.00031980749006377,-1.43441254873531e-08,-1.63584605559098e-05,-0.00133955751148522,-0.000169116599714105,-0.00952617592829778,-0.000470938043372685,-0.018065717973177,-1.69465238375561e-06,0,-1.96587467969759e-06,-0.00302719609667952,-7.04620972814116e-07,-5.52904004048121e-08,-1.09737459453124e-05
"JOR",-1.11287829331031e-06,0,0,-1.34958691094773e-06,-0.00398905628837379,-2.45760498697195e-08,-0.000487935135564078,-5.1395755433506e-05,-2.35947180849303e-08,-3.74205510652064e-08,0,-7.3030898324694e-05,-1.5826299169419e-06,0,-7.40139370915892e-09,0,0,-0.000706892552102815,-0.0042845630632645,-2.02863617126144e-09,0,-1.23516490713129e-07,-1.72698528299193e-06,-5.27458767037937e-05,0,0,0,-1.23018845062117e-06,-4.77052328658308e-06,0,-6.15310731128065e-06,0,0,-4.14049654024116e-08,-1.42748750724064e-05,0,-0.000343836381569594,-0.0524709366590302,-6.8523277012081e-09,0,-8.09933181911547e-05,-0.000146663491280454,0,0,-0.00425731978712296,-2.05414372085478e-08,-6.47669079412927e-07,-2.44826957894048e-08,-7.10279683444924e-08,0,-1.1194920641766e-09,-0.000946244045330755,-7.12097959412198e-07,0,0,-0.0083665637864061,-1.55482765918146e-06,-1.89084139453237e-05,-5.31370916593076e-08,-3.04895181783125e-07,-9.33324102074088e-07,-1.96231657868793e-08,0,0,-0.00614874792735807,-4.79500400876782e-05,-3.02785181302655e-05,-1.64443471682581e-06,-0.00185074591556821,-0.0010947361841614,0,-0.000560774488172655,0,-3.1461272962535e-07,-1,-0.00237077612080772,-2.54572203313667e-07,-1.27649147616846e-05,0,0,0,-0.00502630514550594,0,-1.25319813713706e-07,-4.15948156080232e-05,-0.0148043928446929,0,-4.26649522115004e-07,0,-1.54146659066232e-05,0,0,0,-1.55278949424692e-08,-5.57804333889154e-08,0,-1.1360814305005e-06,-1.26010429314605e-07,-4.72416551347071e-07,0,-3.53464301960582e-09,-5.61654582992553e-05,-4.01917653424545e-06,0,0,-1.87641537285795e-09,-1.10728443615808e-07,-0.0663642169992937,-3.44776417073809e-06,-0.000342772834071016,0,0,0,-2.62404189791086e-06,-2.29341707240676e-06,-0.00186776035654912,-3.57686175812341e-07,-0.000169633350255175,-1.48889804440438e-06,0,-0.000571640084132444,-0.00301794666648129,0,0,-1.95954508323439e-08,-9.59723297249037e-07,-9.59723297249037e-07,-8.09777234136565e-09,-0.0275558985931017,-8.02820390283927e-05,-2.13647249673265e-06,-3.22336181892566e-05,-6.70187184069043e-06,-0.000263187221450567,-1.52451052276703e-05,-6.61736427532252e-05,0,0,-8.8305603547561e-07,-2.69794379039355e-05,0,0,-0.000850988180109805,0,0,-3.01809663785166e-05,0,-1.72817162302368e-05,-0.0011670984720078,-7.74573916963863e-09,-3.43259525303876e-09,-0.0268064272269765,-9.20553136914548e-05,-0.000190906691555277,-1.01937643391661e-07,-0.00264852200222942,0,0,-1.49156790528719e-09,-9.40666432578796e-08,-0.00141733283557468,0,0
"KAZ",-0.0754774108537475,0,0,-2.06683672116383e-06,-0.000261166141687983,-0.000238272469850317,-0.000355814516655825,-2.38886388532313e-05,-0.175867222571425,-7.31339189089522e-08,-0.0276764851998199,-0.000197582909036879,-2.77531488877638e-07,0,-3.76288327770469e-08,0,0,-3.79755048989695e-05,-4.12619284860973e-05,-2.79934166737592e-10,0,-2.27919296899987e-08,-3.03307204741061e-07,-2.73493191145043e-06,0,0,0,0,-0.000109950005169967,0,-1.48746893813262e-05,0,0,-3.21989490204533e-08,0,0,-0.00261862464461343,-0.00186320677948837,-9.45561689387522e-10,0,-0.000606437614219299,0,0,0,-0.000903762997633379,-2.83453986970556e-09,-3.25477055339795e-06,-0.0171305338224978,-4.07393674827879e-08,0,-0.00863668581288199,-0.000628093641530133,-9.8263331654803e-08,0,-0.00939326140362145,-0.000684962337357757,-6.87276518771904e-07,-0.0185066092186195,-7.33245699117048e-09,-4.20728861408859e-08,-1.28790617317919e-07,-2.70782639150513e-09,0,0,-0.000929485567095314,-0.00128411258932323,-0.000183469501928136,-0.0116079595701936,-1.60184504486835e-06,-6.52984698625474e-07,0,-0.00471689600329322,0,-4.56891449374184e-08,0,-0.500357517696694,-0.0220435582009418,0,-0.279239762742495,0,-0.0163607571886935,-0.00854972980883183,0,-1.72930455074368e-08,-0.001436161751517,-0.00179780185592372,0,-9.32619067361765e-07,0,-4.1341158475081e-06,0,0,0,-2.14271459490248e-09,-0.273048533505245,0,-0.000278796660613768,-0.00115541927956182,-6.5187008810193e-08,0,-4.87750027543348e-10,-2.42722737420238e-05,-5.10925606689e-06,0,0,-2.58929019060117e-10,-0.0375668709185956,0,0,-0.010957193089545,0,0,0,0,-2.57799948491773e-07,-0.00150018439294659,0,-3.5199056772329e-05,-6.31449009804859e-06,-0.0178195024063923,-0.000585548012962537,-0.0592084487219182,0,0,-2.70400196856822e-09,-1.21074023296974e-05,-1.21074023296974e-05,-4.11692355890727e-08,-0.000719763668226793,-0.000165772309391413,-2.94814642765018e-07,-5.75874911832547e-05,-4.60190487146207e-06,-0.00120155546583394,-4.25469347909018e-06,-1.38313919889477e-06,0,0,-0.000832599665490947,-0.000196388500434333,0,-0.825241239100275,-0.000205621984635596,0,0,-6.40507046699261e-08,0,0,-0.0155988952947878,-0.00630382443795562,-1.74513825157071e-08,-0.0102400732170112,-0.000462230478191181,-4.38351932268324e-06,-4.9343137978191e-07,-0.00043484122484864,0,-0.18057354653595,0,-1.29803795137019e-08,-0.0189184976801103,0,0
"KEN",-1.16599513271971e-06,0,0,-9.06787937850248e-06,-0.00880692253560158,-3.1317196394866e-07,-0.000119323957453787,-5.02280136194594e-06,-3.00666878552235e-07,-2.15750430534034e-07,0,-0.000174563904973285,-9.63271543843138e-07,0,-9.43157674297565e-08,0,0,-0.00171932010050898,-0.00254160264472542,-1.04733168678455e-09,-0.0217855766425535,-7.79768448957121e-08,-1.8286185884831e-06,-2.14718202588932e-05,0,0,-1.08254761601971e-06,-3.85438515629597e-11,-3.65832389011322e-06,-3.99093745685559e-10,-5.43406920218177e-05,-3.00954306550527e-08,0,-8.74203820869645e-08,0,0,-1.43511687298571e-05,-3.21604994717153e-08,-3.53767719977317e-09,-0.00337007120186363,-2.2686205294539e-05,-1.80235668765704e-06,0,0,-0.00103595021459233,-1.06050056611332e-08,-0.000396521194886502,-3.11982355332559e-07,-3.93680213420871e-07,0,-5.7796441201525e-10,-0.000126636833631379,-3.67637513099875e-07,0,0,-0.00153983638227445,-2.16984818832685e-06,-1.30085759725077e-05,-2.74332877559617e-08,-1.57409391369985e-07,-4.81850772449797e-07,-1.91392609355738e-07,0,0,-0.000152840296678211,-0.000267985705517318,-5.43175776397305e-06,-1.11756402433207e-05,-4.67001126739964e-06,-0.000121995017239173,0,-0.000219056165775107,0,-1.88249729448857e-07,0,-0.00404706391158993,-0.245824177503811,0,0,0,0,-8.36134542562319e-07,-2.03035075892303e-08,-6.46993353188048e-08,-2.95993924578571e-07,-2.09474867969206e-10,0,-8.19096723153157e-05,-2.71888356536539e-06,-4.06283346734924e-06,-1.21473364978273e-09,0,-0.000252450871456863,-0.000582213528032789,-2.87979758117291e-08,0,-4.0314181447023e-07,-5.04141214612265e-06,-2.43995962917943e-07,0,-1.82484355171635e-09,-5.56503208253632e-06,-1.41142064655966e-06,-5.56041746850847e-07,-2.46667147847268e-05,-9.68744078117147e-10,-1.11956085428073e-05,0,-2.59103546480489e-05,-0.0146224431982262,0,0,0,0,-6.16313998647996e-06,-0.000356743596277347,-2.62362029031408e-07,-8.8225592113259e-05,-1.03501689854729e-07,-2.97432597279637e-07,-7.78448413615758e-08,-0.00431845109619871,-0.00373314153416341,0,-1.04558135549326e-08,-6.87995607956287e-08,-6.87995607956287e-08,-1.34172869369793e-06,-5.07306428200385e-06,0,-1.10300475534774e-06,-0.00969892815542026,-0.0148331158151818,-1.83853737441576e-06,-1.3163777292614e-05,-0.00280101418557771,-4.26475184857981e-06,-0.00024670714518474,-8.13831833903247e-06,-2.61460309160027e-06,0,0,-0.00046647501423157,-1.38247679722756e-06,0,-1.63650292186322e-07,0,0,-0.00178525867612214,-9.87037526717667e-08,-0.0522270867899982,-0.00676174474501445,-0.00134758365386772,-0.000113662564515843,-0.0232678351113583,-0.00139138965970739,0,0,-3.9926696111362e-10,-4.85641425254555e-08,-0.00127770502282058,-0.00340591369684854,-0.00032781851412753
"KWT",-3.48077234640052e-07,0,0,-2.33897592391895e-06,-0.000263119403908655,-1.03843966004739e-07,-0.00024897500804558,-1.60022584363784e-05,-9.969743370849e-08,-1.44612124574489e-05,0,-8.0855705545264e-05,-1.21670218332253e-06,0,-3.12739468220472e-08,0,0,-0.000162083082537205,-2.69377806828655e-05,-1.50620089496629e-09,0,-9.57547436796825e-08,-1.32800535563724e-06,-0.000190835552785899,0,0,0,0,-4.04655447103802e-06,0,-1.44451919296888e-05,0,0,-4.93927009103963e-08,0,0,-0.00188812674156583,0,-5.08764571113023e-09,0,-2.50201145815353e-05,0,0,0,-0.000292673031133739,-1.5251394777295e-08,-2.72939304788284e-06,-1.03449506439675e-07,-3.45043636682175e-08,0,-1.72321748188936e-06,-0.000146991021500776,-5.28711160219223e-07,0,0,-0.000104386078417124,-1.49071752736464e-06,-0.000478328157725074,-3.94526806467162e-08,-2.26375434973681e-07,-6.92964868591228e-07,-1.45696060678493e-08,0,0,-3.40390302712469e-05,-4.49742933602147e-05,-2.18880546935092e-05,-2.85266146531528e-05,-1.3441801200962e-06,-0.00175891839855604,0,-0.000210743779988555,0,-6.47738607172713e-07,0,-7.22604724041397e-08,-7.56997735286148e-07,-0.814467742418545,0,0,0,-0.000209243050249332,0,-9.30461648306407e-08,-9.81479397261283e-08,0,0,-9.37892465397701e-07,0,-5.01797812595921e-05,0,0,0,-1.15289915415175e-08,-4.1415281794837e-08,0,-2.32405510160491e-07,-3.66194686872965e-07,-3.50801209033238e-07,0,-2.62436535192318e-09,-0.00016012666925269,-1.65903159238522e-06,0,0,-1.39318156403064e-09,-1.00771209955817e-05,0,-1.17882284845935e-05,-0.000313220151396928,0,0,0,-3.31529450813124e-06,-2.26836719997265e-05,-9.75953155766114e-05,-1.01788842319862e-06,-0.00068354707033479,-4.34409732766018e-06,0,-9.06524770336493e-06,-0.000127148847369447,0,0,-1.45490285537951e-08,-5.27192933339997e-06,-5.27192933339997e-06,-3.42164343004113e-08,-0.000447607408120463,0,-1.58626609947933e-06,-8.42334661804172e-05,-7.72834358879253e-07,-4.64329595401415e-05,-4.48384257986962e-05,-1.17194220205508e-06,0,0,-3.92177977438325e-06,-9.64014768818943e-05,0,0,-0.000329869202424683,0,0,-6.4686593991955e-08,0,-1.02450196200592e-06,-0.000241119725573352,-3.27289486828629e-08,-1.45041333596811e-08,-0.000258786677367906,-0.000387878367068454,-0.000457813018164459,-4.16424380329115e-07,-2.55685773821807e-05,-0.000103842451379264,0,0,-6.98416326538195e-08,-1.01386756650193e-05,0,0
"KGZ",-4.05477835562604e-06,0,0,-1.38805387521915e-08,-5.77107107107965e-08,-8.96858220723367e-10,-7.30849807537174e-08,-5.19376610440996e-06,-5.68843611015332e-07,-5.02914740076526e-10,-9.72829814949793e-05,-1.54399443474024e-06,-4.36368485725556e-10,0,-2.70100395631447e-10,0,0,-2.73666107404549e-08,-8.46801252497079e-11,0,0,-4.24083359804281e-11,-4.79575169430457e-10,-1.10881852886711e-07,0,0,0,0,-4.76097457587493e-05,0,-1.03484898102279e-07,0,0,-1.95416852943509e-10,0,0,-6.08887793431935e-09,-5.75587294783389e-06,0,0,-1.1854509751058e-08,0,0,0,-2.22976989788124e-09,0,-2.33627978675602e-08,-8.93451433431996e-10,-2.92427866154488e-10,0,0,-2.14058858593019e-06,0,0,0,-2.04332956753023e-06,-3.48920160046629e-09,-3.96667424960076e-10,0,0,0,0,0,0,-2.20043695546545e-06,-3.84931200757315e-08,-2.58860391169837e-09,-8.74637380513703e-06,-1.14980707194067e-08,-4.36147357030163e-09,0,-2.13201298282959e-07,0,-1.68385071950242e-11,0,-0.0211571232379138,-6.08933420541932e-09,0,-0.280595309193632,0,0,-2.2208655174915e-09,0,0,-8.47663951764158e-10,0,0,-6.44900208338513e-09,0,-3.10535491919869e-09,0,0,0,0,-0.000134381658923534,0,-9.21137088846662e-10,-2.83272377831401e-09,0,0,0,-5.04229241041168e-06,-3.13902689991202e-09,0,0,0,-4.99246832415648e-09,0,0,-1.46203454252225e-06,0,0,0,0,-3.32511236633708e-10,-3.61576392868538e-07,0,-2.5265942253354e-07,-1.62716849513758e-05,-5.82137562186695e-06,-3.8017705131318e-11,-9.18902653256102e-05,0,0,0,0,0,-2.95513466663672e-10,-1.24904306517993e-08,0,0,-4.13314163493363e-07,-1.28397853552012e-09,-8.2007646636364e-08,-2.77743289425349e-08,-9.92722359402563e-09,0,0,-1.99542556552444e-08,-1.42432460964445e-05,0,-0.00169757817136381,-7.8908013138736e-07,0,0,-4.41686722661276e-10,0,0,-1.53494984395524e-05,-5.06156823319053e-06,-1.25266317712715e-10,-0.000125396428847493,-3.31789815995852e-06,-1.95264358816765e-07,-3.5381223833426e-09,-7.95068138738123e-06,0,-0.000116070361133957,0,0,-9.58944644628058e-09,0,0
"LAO",0,0,0,0,0,0,0,0,0,0,0,-0.000292135848634116,0,0,0,0,0,-6.2287501758059e-07,0,0,0,0,0,0,0,0,0,0,-1.08000576606772e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000288351586997112,0,0,0,-1.90925065164766e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.1040420915747e-05,0,-2.12101345623858e-05,0,0,0,0,0,-0.0836716378550944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00175184601849137,0,0,0,0,0,0,0,0,0,0,-7.53145646829433e-07,0,-1.73364629654495e-05,0,0,0,0,0,0,0
"LVA",-3.36676927997343e-11,0,0,-1.54744116648482e-09,-0.000120238751795526,0,-1.16862373344393e-08,-0.000115704943441404,-0.000170310623848588,-3.57061794966804e-11,-0.00491554075914593,-9.49307835749449e-05,-2.52022258847601e-09,0,0,0,0,-2.91154950059443e-05,-3.5859082241421e-05,-3.25504845043711e-12,0,-1.96323771718169e-10,-2.74994827836499e-09,-1.1166731415026e-07,0,0,0,-2.12518510430343e-07,-2.92413978538919e-08,0,-5.3228941926289e-09,0,0,-6.42671536111423e-09,-2.01523966605572e-06,0,-4.82110415185671e-07,-0.00105858929627483,-1.09949033649712e-11,0,-0.0116792326101249,0,0,0,-2.21557789008606e-05,-3.29597659268088e-11,0,-0.129697685933096,0,0,-0.00496073537962331,-0.0011692144188808,-1.14259687970701e-09,-1.25001209310317e-05,0,-0.00338596288732723,-3.92458919141256e-06,-0.000432270238336432,-8.52611278043079e-11,-4.89219606289371e-10,-1.49756531765022e-09,-3.14863533895945e-11,0,0,-0.000603144079328194,-2.8444027789698e-09,-2.30317138201096e-09,-2.55559456395465e-12,0,-2.86024441280795e-05,0,-0.000450311855372927,0,-5.03991872270807e-10,0,-0.00106274440824088,-9.74884399317889e-11,0,0,0,-0.186111872945339,-1.88451320338285e-10,0,-7.45809756680052e-06,0,-0.087981622896741,0,-3.97455919433629e-10,0,-1.53830842407437e-06,0,0,0,-2.49152859872381e-11,-8.95025021437912e-11,0,-0.000237582050488125,-7.6183465897148e-11,-7.57988474537128e-10,0,-5.67151194817846e-12,-0.00060513392632855,-3.37914179809279e-09,0,0,-3.01080254721066e-12,-0.00301087371642901,0,0,-3.81535579719268e-05,-2.48081236827205e-07,0,0,0,-2.45902786628995e-09,-0.000566545178942405,-0.00225509318252357,0,-4.15043936664319e-11,-0.000126776624653991,-4.13829102990487e-05,-0.000265725948000092,0,0,-2.75119292060436e-08,-1.34661897037031e-09,-1.34661897037031e-09,0,-9.22302299729112e-05,-5.20887472330395e-05,-3.42807724145370e-09,-8.07025303688265e-11,-3.0837331139228e-07,-0.00246227386857563,-1.0478672349496e-06,-1.57599774729509e-12,0,0,-0.00633417267617054,-8.13671872660274e-06,0,-0.000186699269183675,-2.16681601754394e-05,0,0,-2.92727004198985e-11,0,-0.0013238190325534,-5.90174420501612e-06,-6.54989896845563e-05,0,-0.000345446169748154,0,-0.000105256468158246,-6.05267569293526e-12,-2.4644891531508e-05,-8.57694444898577e-10,-7.30411118077886e-05,0,-1.50934645508162e-10,0,0,0
"LBN",-2.40188721833963e-07,0,0,-1.66893278394819e-05,-0.000437765672160608,-2.06928794980145e-06,-0.000670503175395476,-2.18334504577478e-05,-6.76472754237253e-08,-6.07520001160818e-08,0,-0.000228364425099324,-1.87779460874641e-05,0,-2.12201780483524e-08,0,0,-9.54878448558523e-05,-0.00411507910348119,-4.0086796676867e-06,-7.68366768891243e-08,-7.87267490409723e-08,-3.07213528307628e-06,-3.01570823417808e-05,-1.00986777866034e-06,-0.000275471026216306,0,-9.69291742694491e-07,-1.84269640111653e-05,-5.83358689582893e-07,-1.01743632675106e-05,-0.000130230614771471,0,-4.1131404871719e-05,-1.15156552346041e-06,0,-0.000526842724997049,-1.09002238469282e-06,-4.22241534822499e-09,-9.02938483713187e-06,-7.66515227886614e-05,0,-1.03943134529534e-07,0,-0.00123313977205348,-1.26576666391306e-08,-1.85958597793705e-06,-7.01931533667671e-08,-5.87562602483919e-07,0,-6.89832810121143e-10,-0.000395854778536052,-4.54897032335853e-05,-8.7593281996234e-05,0,-0.000352162242817328,-2.37860624607214e-05,-0.000512973063709537,-3.27431613264411e-08,-2.57744780060744e-05,-5.75115812510125e-07,-1.46348501389975e-08,0,0,-0.00137562111130998,-1.09488336346409e-05,-4.86172649182145e-06,-9.7529304071505e-06,-0.00107969007542758,-0.000176165674113083,0,-0.00118784107848774,0,-4.05257813186074e-07,0,-0.000975724700611047,-5.3896802808889e-07,-4.58485280890177e-05,0,0,0,-0.148376192948953,0,-0.000139336816103502,-1.98300899612207e-06,-8.04263503128823e-05,0,-6.68060142793409e-07,0,-6.24859542110216e-05,-6.35616526540692e-06,-4.35192707875055e-06,0,-2.63552362753345e-08,-3.43719927507952e-08,0,-2.6750522522559e-05,-2.6243539275758e-06,-2.91421753972713e-07,0,-2.17805271248902e-09,-0.000236433729432747,-2.11869140550976e-06,0,-5.85568459771882e-06,-4.70232832391028e-06,-1.10296291016277e-05,0,-1.69228142500655e-05,-0.000781809887891522,-5.29140340879231e-06,0,-1.41224395411917e-06,-1.71695633274986e-10,-1.45746553619672e-05,-4.09623158346484e-05,-4.57485924595477e-07,-0.000671532761240377,-1.6775364910315e-08,-7.20835707754536e-10,-0.000714211746798923,-0.000342418729407095,-1.00988325896279e-08,0,-8.19512402687088e-06,-9.80291870595218e-06,-9.80291870595218e-06,-5.49989081717919e-05,-1.8022781629667e-06,0,-1.31649778799605e-06,-8.46039007997905e-05,-3.73582585421522e-06,-9.07269384548428e-05,-2.50897210223102e-05,-1.02900818763255e-05,0,0,-4.7881117065643e-05,-5.30507408830763e-05,0,0,-0.000464357002738184,-7.08519358579122e-06,0,-1.67605165863876e-05,0,-4.77739366959124e-06,-0.00074759275881664,-2.22074342690935e-08,-2.94362254102442e-07,-0.000696926532053609,-0.000265100301991174,-0.000504689426890196,-3.97856148939624e-07,-6.88575630930741e-05,-2.42663902703716e-08,0,-1.32006913191775e-05,-6.30963811819911e-08,-0.000119854518106419,-1.14509968149402e-05,-1.28594205561711e-06
"LSO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LBR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
