"","AFG","ALB","DZA","AGO","ARG","ARM","AUS","AUT","AZE","BGD","BLR","BEL","BEN","BTN","BOL","BIH","BWA","BRA","BGR","BFA","BDI","KHM","CMR","CAN","CPV","CAF","TCD","CHL","CHN","COL","COM","COG","CRI","CIV","HRV","CUB","CYP","CZE","PRK","COD","DNK","DJI","DOM","ECU","EGY","SLV","ERI","EST","ETH","FJI","FIN","FRA","GAB","GMB","GEO","DEU","GHA","GRC","GTM","GIN","GNB","GUY","HTI","HND","HUN","IND","IDN","IRN","IRQ","IRL","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LTU","LUX","MDG","MWI","MYS","MLI","MRT","MUS","MEX","MNG","MNE","MAR","MOZ","MMR","NAM","NPL","NLD","NZL","NIC","NER","NGA","NOR","PSE","OMN","PAK","PAN","PNG","PRY","PER","PHL","POL","PRT","QAT","KOR","MDA","ROU","RUS","RWA","SAU","SEN","SRB","SRB","SLE","SVK","SVN","SLB","SOM","ZAF","ESP","LKA","SDN","SUR","SWZ","SWE","CHE","SYR","TJK","THA","MKD","TLS","TGO","TTO","TUN","TUR","TKM","UGA","UKR","ARE","GBR","TZA","USA","URY","UZB","VEN","VNM","YEM","ZMB","ZWE"
"MRT",-7.18337705729577e-10,0,0,-3.50908689127151e-09,-4.60045817395256e-06,-1.94969178418123e-10,-1.56048601752227e-08,-3.18971284379555e-09,-1.87183978890527e-10,-2.626983035276e-10,0,-8.11984177016395e-06,-9.48627142881643e-11,0,-5.8717477311184e-11,0,0,-1.17717331022864e-06,-3.48426701533541e-05,0,0,-9.21920347400611e-12,-1.04255471615317e-10,-1.47862661728985e-06,0,0,0,0,-2.76902060769827e-08,-9.63050826808883e-07,-2.24967169787563e-08,0,0,-3.93141429606412e-06,0,0,-1.03135078403252e-08,0,0,0,-5.2644548635325e-07,0,0,0,-5.79818741918639e-07,0,-5.90003440907952e-09,-4.29205385287526e-06,-7.40728650761952e-11,0,0,-4.00871640659085e-05,0,0,0,-7.26845407813216e-06,-8.86755100440578e-10,-6.41406120918701e-10,0,0,0,-5.83947904968756e-06,0,0,-2.54176465817006e-07,-5.95261894890699e-08,-9.26138650286952e-10,-6.79407788945223e-09,-2.90371802126491e-09,-5.11120495270266e-07,0,-4.59441340471773e-06,0,-2.15029665011432e-07,0,-1.29159531059263e-10,-1.53803145299519e-09,0,0,0,0,-1.47917294168534e-06,0,0,-1.84274772122643e-10,-7.68900743108397e-07,0,-1.62957911039399e-09,0,-6.25764453562525e-07,-5.26320618968787e-05,-0.0100000000000001,0,0,0,0,-6.05400326320416e-07,-7.15557441569146e-10,0,0,0,-6.62616061861546e-06,-1.79132873309064e-10,0,0,0,-7.65880174001001e-06,0,-1.29400450390839e-06,-1.40610585448455e-06,0,0,0,0,-4.99075381505377e-10,-2.60984559975992e-07,0,-2.21369255769819e-05,-2.45856540319046e-08,0,-2.06058797396888e-07,-1.82325733476528e-06,0,0,-1.76302885654534e-06,0,0,-6.42420579703636e-11,-3.15432806558172e-09,0,0,-4.03709952420756e-06,-7.86657801584133e-07,-6.51927691457505e-06,-7.06224548968677e-09,-2.86719342302653e-09,0,0,-5.04824095855538e-09,-1.0217387396346e-09,0,0,-1.28031608286154e-05,0,0,-9.60188527524513e-11,0,-6.76064988812551e-07,-1.8846053642878e-06,-6.14492731806439e-11,-2.72318081984164e-11,-3.57310739628273e-05,-8.3790105345189e-07,-4.16595915207982e-07,-8.93516231220032e-10,-1.91856080777009e-06,0,0,0,0,-1.03846361351416e-08,0,0
"MUS",-6.78591170727099e-08,0,0,-1.07181419997565e-06,-3.42344737248628e-05,-1.57393492530906e-08,-2.76251660207996e-05,-2.12040569841193e-07,-1.51108705603864e-08,-2.78586146692888e-08,0,-1.46133423343943e-06,-1.35103227541528e-06,0,-4.74010759115576e-09,0,0,-6.10716934006963e-06,-3.53771936717814e-08,-1.73506432185617e-09,-3.23198072719008e-05,-1.05392260985863e-07,-1.47424303661396e-06,-4.17227295452171e-08,0,0,0,0,-1.53273726424028e-07,0,-0.000539392019976307,0,0,-3.42625852027074e-08,0,0,-1.58149946433315e-07,-7.99644330443189e-07,-5.86070064433482e-09,-3.32618421698428e-07,-3.40795174081666e-07,0,0,0,-1.58763656738487e-07,-1.75688057450134e-08,-4.10003751618964e-07,-1.56795620829773e-08,-8.40035976621947e-08,0,-9.57486002995852e-10,-2.08808692057372e-05,-6.09047487442959e-07,0,0,-1.73234479108042e-07,-1.30817677823794e-06,-3.80610356786648e-08,-4.54474159592334e-08,-2.60772611329709e-07,-7.982591325039e-07,-1.67834209608475e-08,0,0,-2.77642611934829e-07,-1.36865464886631e-06,-1.73484461512915e-07,-7.4395018116471e-09,-2.01784570412381e-07,-7.05634184142389e-07,0,-5.44751701815053e-07,0,-2.8557765856017e-08,0,-1.04598798630592e-08,-7.59606293965373e-07,0,0,0,0,-1.39426624346099e-07,0,-1.07184294885714e-07,-1.48760179455234e-08,-1.22957858710173e-06,0,-0.000101676588043762,-1.36672323232187e-06,-2.00018441114214e-06,-4.81184497789175e-08,0,-0.01,-1.68809444654383e-08,-4.77082294015296e-08,0,-3.77476413892127e-08,-4.7759417468102e-06,-4.04036615298597e-09,0,-3.02313104769423e-09,-2.67059950617534e-07,-3.25416959163185e-06,0,0,-1.60487198865423e-09,-9.08956290183844e-08,0,-2.03058045578566e-06,-4.33836744382486e-05,0,0,0,0,-2.46453082957225e-07,-1.4459198843551e-07,-7.46658398236543e-08,-4.43402848014498e-06,-5.48835363623571e-08,0,-7.06315355377696e-09,-6.35090650412222e-09,-5.40251530696252e-07,0,-1.67597167454356e-08,-6.66030037753086e-08,-6.66030037753086e-08,-5.18609246516092e-09,-2.19199920129644e-07,0,-1.82729523224599e-06,-1.34641097051453e-05,-1.9175596299435e-06,-3.86637051984002e-07,-4.77820834562672e-06,-1.75056379636141e-07,0,0,-3.89455074089423e-07,-4.87092030255531e-07,0,0,-7.35906253882052e-06,0,0,-2.33401731663791e-08,0,-4.64567469773941e-08,-1.82122351413993e-07,-4.96063829055364e-09,-5.89895120290712e-08,-1.63065537338497e-07,-5.82272166537695e-05,-2.06494142630588e-06,-9.75951221268055e-07,-2.58163844365574e-07,0,0,0,-8.04538925735662e-08,-1.68289305125713e-07,-1.62500423488286e-05,-1.52144086421702e-05
"MEX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0081357681001892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0852194687402236,0,0,0,0,0,0,0
"MNG",-1.57558415477564e-09,0,0,-7.24173110662415e-08,-1.34310394987952e-07,0,-1.23055045003792e-07,-2.46481863801336e-08,0,-1.67098146514478e-09,0,-8.85105700436861e-07,-1.17941636230618e-07,0,0,0,0,-4.27863608224195e-08,-2.04012147124096e-10,-1.52330092591797e-10,0,-9.18758008649104e-09,-1.2869236272343e-07,-3.03452149881421e-08,0,0,0,0,-1.78561858165474e-06,0,-2.49101350583773e-07,0,0,-2.70699688607772e-09,0,0,-4.50332677523053e-09,-7.37855229066715e-07,-5.14540619940393e-10,0,-6.36674291746156e-08,0,0,0,-5.77322463933122e-08,-1.54245452007344e-09,0,0,0,0,-8.40625501051592e-11,-4.72402805694697e-07,-5.3471366442332e-08,0,0,-2.04862778641091e-07,-1.09475472194579e-07,-2.73043372450672e-09,-3.99005903926475e-09,-2.28945495154689e-08,-7.00832159562135e-08,-1.47350160842334e-09,0,0,-6.44973173009301e-07,-1.74796946757259e-08,-1.09147148662203e-07,-1.1959697758171e-10,0,-2.46883390707189e-08,0,-1.29257274649427e-07,0,-6.2403574941618e-07,0,-7.99302431013081e-05,-4.56227405138779e-09,0,-5.24019539779485e-07,0,0,-8.81916429610208e-09,0,-9.41025261061233e-09,0,0,0,-1.86001830480749e-08,0,-5.1034662342188e-07,0,0,0,-1.16598811943258e-09,-0.0100000049690018,0,-1.66261970879691e-10,-3.56524168250651e-09,-3.54724226898222e-08,0,-2.65416000208997e-10,-4.94534387637094e-06,-3.30373584266786e-07,0,0,-1.40899847659911e-10,-3.5206828218025e-07,0,0,-1.41033579746789e-08,0,0,0,0,-3.1559848482882e-07,-3.35795871415823e-08,0,0,-8.95252214187195e-08,0,0,-3.69850767687127e-05,0,0,-1.47142049518562e-09,0,0,0,-1.83481321969385e-06,0,-1.60427511772475e-07,-3.77672532703003e-09,-3.10871421400996e-07,-4.08253871870252e-08,-2.09684779169194e-07,-7.37537048757867e-11,0,0,-3.44765008069825e-09,-5.57753110058493e-09,0,0,-1.00787154803195e-07,0,0,-1.36990684878324e-09,0,0,-6.19515631392716e-07,0,0,-1.50696980456958e-06,0,-3.52394640827832e-07,-2.8325374038876e-10,-2.2088526450524e-06,0,0,0,-7.0634550838962e-09,0,0,0
"MNE",0,-3.59258849084734e-06,0,0,0,0,0,-3.39638302730336e-08,0,0,0,-6.7495781960739e-08,0,0,0,-3.10700202638484e-06,0,-5.58781145796602e-10,-2.28169429104816e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10899221928263e-07,0,0,-3.83063152308114e-06,0,0,-1.75622377432391e-09,0,0,0,0,0,0,0,0,0,0,-8.43946549751271e-08,0,0,0,-5.05910045549348e-08,0,-7.66970238677639e-09,0,0,0,0,0,0,-1.48353230800336e-07,0,0,0,0,0,0,-1.17500116325022e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0,0,-8.6319633917336e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08936064669641e-08,0,0,0,0,0,-3.70542542113413e-08,0,0,0,-2.15360072235445e-06,-2.15360072235445e-06,0,0,-1.46789126497258e-07,0,0,0,-3.9371249063673e-09,0,0,0,0,0,0,0,0,0,-4.24958006614454e-07,0,0,0,0,-8.28824976006533e-09,0,0,-1.05726566274977e-08,0,-1.55646027506867e-08,0,-1.60048143995072e-09,0,0,0,0,0,0,0
"MAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00359193621866041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MOZ",0,0,0,0,-2.60185484398216e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00862387424845602,0,0,0,0,0,0,0,0,0,0,0,-4.49095126484099e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11341043986174e-05,0,0,0,0,0,0,0,0,0,-1.86356470775919e-05,0,0,0,0,0,0,0,0,0,0,0,0,-6.45956906734646e-06,0,0,0,0,0,0,0
"MMR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.946707135626204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NAM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.64912558350747e-06,0,0,0,-5.7585302457664e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00982486500765328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.7360572650054e-05,0,0,0,0,0,0,0
"NPL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00148931499454443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.928571112828059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NLD",0,0,0,0,0,0,0,0,0,0,0,-0.000310493821035874,0,0,0,0,0,-1.72019447224286e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.71198524404878e-05,0,0,0,0,0,0,0,0,0,0,-0.00145522665626756,0,0,0,-0.00156038927335871,0,0,0,0,0,0,0,0,-0.000186265077002428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00813798557453349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00026945133001555,0,-1.24409474939637e-05,0,0,0,0,0,0,0
"NZL",0,0,0,0,0,0,-6.95376733435054e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00601204024694674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00701665334999648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00168749095522243,0,0,0,0,0,0,0
"NER",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.886536669173587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.508474341544044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00212758623381351,0,0,0,0,0,0,0
"NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00528282911247549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PSE",0,0,0,0,-1.55196379257466e-09,0,-2.18434463236091e-08,0,0,0,0,-5.44496280862815e-07,0,0,0,0,0,-5.25146420311519e-09,-2.79987410897635e-08,0,0,0,0,0,0,0,0,0,-4.23747801778341e-09,0,0,0,0,0,0,0,-1.96985743366342e-06,0,0,0,-1.05033786033636e-07,0,0,0,-7.24740828871911e-06,0,0,0,0,0,0,-4.54493549588034e-08,0,0,0,-8.78486619206109e-09,0,-6.73636640040027e-08,0,0,0,0,0,0,-1.3843722405029e-08,-1.69901829637566e-09,0,0,0,-2.24644123786505e-08,0,-5.04336215675543e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78394373683433e-07,0,0,0,0,0,0,0,0,0,0,0,-1.10550655257115e-07,0,0,0,0,0,-0.00999999999999994,-1.04239774838203e-07,-1.19635965485736e-06,0,0,0,0,0,-1.33400054393243e-08,0,0,0,0,-9.45680224193172e-09,-1.22245126709807e-08,0,0,0,-5.50325584639139e-09,-5.50325584639139e-09,0,0,0,0,-3.16666060398861e-07,0,-1.0597340845454e-08,0,0,0,0,-1.62275434599173e-09,0,0,0,-3.02856034755775e-08,0,0,0,0,0,-4.35262051423263e-06,0,0,-7.93885550731543e-08,0,-2.21002935032418e-08,0,-8.20881890174128e-07,0,0,0,0,0,0,0
"OMN",0,0,0,0,-3.72637431646203e-05,0,-2.49967264774701e-05,0,0,0,0,0,0,0,0,0,0,-4.12655159077712e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.51669258279252e-06,0,0,0,0,0,0,0,0,0,-2.19366603901525e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000141974743823914,-5.26301292950989e-05,0,0,0,0,0,0,0,0,0,0,0,-3.68337829796832e-06,0,0,0,0,0,0,0,0,0,-0.000445512885205348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.00399812625302e-06,0,0,0,0,0,0,0
"PAK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.467843786651121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00566711214172996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00219425892021595,0,0,0,0,0,0,0
"PNG",0,0,0,0,0,0,-5.08786337741474e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.49097621245866e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.77299534158051e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.89832072017531e-05,0,0,0,0,0,0,0,0,0,0,0,0,-1.36918537303918e-06,0,0,0,0,0,0,0
"PRY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000190793048704833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00364925462456161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PER",0,0,0,0,-0.000342479874130162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00735285078781699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.91417155513288e-05,0,0,0,0,0,0,0
"PHL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107006060119315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"POL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.577799729784408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRT",0,0,0,0,-8.84453611298979e-05,0,0,0,0,0,0,0,0,0,0,0,0,-3.38449946083755e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00032762598835719,0,0,0,-4.81836348248725e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00815003747381633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000294362369632444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000230279591508097,0,-5.19351695530175e-07,0,0,0,0,0,0,0
